rank, msg_num, payload_size, timestamp
1, 96, 1, 1550720663.823206
1, 97, 1, 1550720663.823210
1, 98, 1, 1550720663.823214
1, 99, 1, 1550720663.823218
1, 0, 2, 1550720663.823224
1, 1, 2, 1550720663.823228
1, 2, 2, 1550720663.823232
1, 3, 2, 1550720663.823237
1, 4, 2, 1550720663.823241
1, 5, 2, 1550720663.823245
1, 6, 2, 1550720663.823249
1, 7, 2, 1550720663.823253
1, 8, 2, 1550720663.823257
1, 9, 2, 1550720663.823261
1, 10, 2, 1550720663.823265
1, 11, 2, 1550720663.823269
1, 12, 2, 1550720663.823273
1, 13, 2, 1550720663.823277
1, 14, 2, 1550720663.823281
1, 15, 2, 1550720663.823285
1, 16, 2, 1550720663.823289
1, 17, 2, 1550720663.823293
1, 18, 2, 1550720663.823298
1, 19, 2, 1550720663.823302
1, 20, 2, 1550720663.823306
1, 21, 2, 1550720663.823310
1, 22, 2, 1550720663.823314
1, 23, 2, 1550720663.823318
1, 24, 2, 1550720663.823322
1, 25, 2, 1550720663.823326
1, 26, 2, 1550720663.823330
1, 27, 2, 1550720663.823334
1, 28, 2, 1550720663.823338
1, 29, 2, 1550720663.823342
1, 30, 2, 1550720663.823346
1, 31, 2, 1550720663.823350
1, 32, 2, 1550720663.823355
1, 33, 2, 1550720663.823359
1, 34, 2, 1550720663.823363
1, 35, 2, 1550720663.823367
1, 36, 2, 1550720663.823374
1, 37, 2, 1550720663.823378
1, 38, 2, 1550720663.823382
1, 39, 2, 1550720663.823386
1, 40, 2, 1550720663.823390
1, 41, 2, 1550720663.823395
1, 42, 2, 1550720663.823399
1, 43, 2, 1550720663.823403
1, 44, 2, 1550720663.823407
1, 45, 2, 1550720663.823411
1, 46, 2, 1550720663.823415
1, 47, 2, 1550720663.823420
1, 48, 2, 1550720663.823424
1, 49, 2, 1550720663.823428
1, 50, 2, 1550720663.823432
1, 51, 2, 1550720663.823436
1, 52, 2, 1550720663.823440
1, 53, 2, 1550720663.823444
1, 54, 2, 1550720663.823449
1, 55, 2, 1550720663.823453
1, 56, 2, 1550720663.823457
1, 57, 2, 1550720663.823461
1, 58, 2, 1550720663.823465
1, 59, 2, 1550720663.823469
1, 60, 2, 1550720663.823473
1, 61, 2, 1550720663.823477
1, 62, 2, 1550720663.823481
1, 63, 2, 1550720663.823485
1, 64, 2, 1550720663.823489
1, 65, 2, 1550720663.823494
1, 66, 2, 1550720663.823498
1, 67, 2, 1550720663.823502
1, 68, 2, 1550720663.823506
1, 69, 2, 1550720663.823510
1, 70, 2, 1550720663.823514
1, 71, 2, 1550720663.823519
1, 72, 2, 1550720663.823523
1, 73, 2, 1550720663.823527
1, 74, 2, 1550720663.823531
1, 75, 2, 1550720663.823535
1, 76, 2, 1550720663.823539
1, 77, 2, 1550720663.823543
1, 78, 2, 1550720663.823547
1, 79, 2, 1550720663.823552
1, 80, 2, 1550720663.823556
1, 81, 2, 1550720663.823560
1, 82, 2, 1550720663.823564
1, 83, 2, 1550720663.823568
1, 84, 2, 1550720663.823572
1, 85, 2, 1550720663.823576
1, 86, 2, 1550720663.823580
1, 87, 2, 1550720663.823585
1, 88, 2, 1550720663.823589
1, 89, 2, 1550720663.823593
1, 90, 2, 1550720663.823597
1, 91, 2, 1550720663.823601
1, 92, 2, 1550720663.823605
1, 93, 2, 1550720663.823609
1, 94, 2, 1550720663.823613
1, 95, 2, 1550720663.823617
1, 96, 2, 1550720663.823621
1, 97, 2, 1550720663.823625
1, 98, 2, 1550720663.823629
1, 99, 2, 1550720663.823636
1, 0, 4, 1550720663.823641
1, 1, 4, 1550720663.823645
1, 2, 4, 1550720663.823649
1, 3, 4, 1550720663.823653
1, 4, 4, 1550720663.823657
1, 5, 4, 1550720663.823661
1, 6, 4, 1550720663.823665
1, 7, 4, 1550720663.823669
1, 8, 4, 1550720663.823673
1, 9, 4, 1550720663.823678
1, 10, 4, 1550720663.823682
1, 11, 4, 1550720663.823686
1, 12, 4, 1550720663.823690
1, 13, 4, 1550720663.823694
1, 14, 4, 1550720663.823699
1, 15, 4, 1550720663.823702
1, 16, 4, 1550720663.823706
1, 17, 4, 1550720663.823710
1, 18, 4, 1550720663.823714
1, 19, 4, 1550720663.823719
1, 20, 4, 1550720663.823723
1, 21, 4, 1550720663.823727
1, 22, 4, 1550720663.823731
1, 23, 4, 1550720663.823735
1, 24, 4, 1550720663.823739
1, 25, 4, 1550720663.823743
1, 26, 4, 1550720663.823747
1, 27, 4, 1550720663.823751
1, 28, 4, 1550720663.823756
1, 29, 4, 1550720663.823760
1, 30, 4, 1550720663.823764
1, 31, 4, 1550720663.823768
1, 32, 4, 1550720663.823775
1, 33, 4, 1550720663.823779
1, 34, 4, 1550720663.823783
1, 35, 4, 1550720663.823787
1, 36, 4, 1550720663.823791
1, 37, 4, 1550720663.823795
1, 38, 4, 1550720663.823799
1, 39, 4, 1550720663.823803
1, 40, 4, 1550720663.823807
1, 41, 4, 1550720663.823811
1, 42, 4, 1550720663.823815
1, 43, 4, 1550720663.823819
1, 44, 4, 1550720663.823823
1, 45, 4, 1550720663.823827
1, 46, 4, 1550720663.823831
1, 47, 4, 1550720663.823835
1, 48, 4, 1550720663.823839
1, 49, 4, 1550720663.823843
1, 50, 4, 1550720663.823847
1, 51, 4, 1550720663.823851
1, 52, 4, 1550720663.823855
1, 53, 4, 1550720663.823859
1, 54, 4, 1550720663.823863
1, 55, 4, 1550720663.823867
1, 56, 4, 1550720663.823871
1, 57, 4, 1550720663.823875
1, 58, 4, 1550720663.823879
1, 59, 4, 1550720663.823883
1, 60, 4, 1550720663.823887
1, 61, 4, 1550720663.823891
1, 62, 4, 1550720663.823897
1, 63, 4, 1550720663.823906
1, 64, 4, 1550720663.823910
1, 65, 4, 1550720663.823914
1, 66, 4, 1550720663.823918
1, 67, 4, 1550720663.823922
1, 68, 4, 1550720663.823926
1, 69, 4, 1550720663.823930
1, 70, 4, 1550720663.823935
1, 71, 4, 1550720663.823939
1, 72, 4, 1550720663.823943
1, 73, 4, 1550720663.823947
1, 74, 4, 1550720663.823951
1, 75, 4, 1550720663.823955
1, 76, 4, 1550720663.823959
1, 77, 4, 1550720663.823963
1, 78, 4, 1550720663.823967
1, 79, 4, 1550720663.823971
1, 80, 4, 1550720663.823975
1, 81, 4, 1550720663.823979
1, 82, 4, 1550720663.823983
1, 83, 4, 1550720663.823987
1, 84, 4, 1550720663.823992
1, 85, 4, 1550720663.823996
1, 86, 4, 1550720663.823999
1, 87, 4, 1550720663.824004
1, 88, 4, 1550720663.824008
1, 89, 4, 1550720663.824012
1, 90, 4, 1550720663.824016
1, 91, 4, 1550720663.824020
1, 92, 4, 1550720663.824024
1, 93, 4, 1550720663.824102
1, 94, 4, 1550720663.824111
1, 95, 4, 1550720663.824115
1, 96, 4, 1550720663.824121
1, 97, 4, 1550720663.824125
1, 98, 4, 1550720663.824130
1, 99, 4, 1550720663.824134
1, 0, 8, 1550720663.824139
1, 1, 8, 1550720663.824144
1, 2, 8, 1550720663.824148
1, 3, 8, 1550720663.824152
1, 4, 8, 1550720663.824157
1, 5, 8, 1550720663.824161
1, 6, 8, 1550720663.824165
1, 7, 8, 1550720663.824169
1, 8, 8, 1550720663.824173
1, 9, 8, 1550720663.824178
1, 10, 8, 1550720663.824182
1, 11, 8, 1550720663.824186
1, 12, 8, 1550720663.824190
1, 13, 8, 1550720663.824195
1, 14, 8, 1550720663.824199
1, 15, 8, 1550720663.824203
1, 16, 8, 1550720663.824208
1, 17, 8, 1550720663.824213
1, 18, 8, 1550720663.824217
1, 19, 8, 1550720663.824221
1, 20, 8, 1550720663.824225
1, 21, 8, 1550720663.824229
1, 22, 8, 1550720663.824234
1, 23, 8, 1550720663.824238
1, 24, 8, 1550720663.824242
1, 25, 8, 1550720663.824247
1, 26, 8, 1550720663.824251
1, 27, 8, 1550720663.824255
1, 28, 8, 1550720663.824259
1, 29, 8, 1550720663.824264
1, 30, 8, 1550720663.824269
1, 31, 8, 1550720663.824273
1, 32, 8, 1550720663.824277
1, 33, 8, 1550720663.824281
1, 34, 8, 1550720663.824286
1, 35, 8, 1550720663.824290
1, 36, 8, 1550720663.824294
1, 37, 8, 1550720663.824298
1, 38, 8, 1550720663.824303
1, 39, 8, 1550720663.824307
1, 40, 8, 1550720663.824311
1, 41, 8, 1550720663.824315
1, 42, 8, 1550720663.824320
1, 43, 8, 1550720663.824324
1, 44, 8, 1550720663.824328
1, 45, 8, 1550720663.824332
1, 46, 8, 1550720663.824337
1, 47, 8, 1550720663.824341
1, 48, 8, 1550720663.824345
1, 49, 8, 1550720663.824349
1, 50, 8, 1550720663.824353
1, 51, 8, 1550720663.824358
1, 52, 8, 1550720663.824362
1, 53, 8, 1550720663.824366
1, 54, 8, 1550720663.824370
1, 55, 8, 1550720663.824374
1, 56, 8, 1550720663.824379
1, 57, 8, 1550720663.824383
1, 58, 8, 1550720663.824387
1, 59, 8, 1550720663.824392
1, 60, 8, 1550720663.824396
1, 61, 8, 1550720663.824400
1, 62, 8, 1550720663.824404
1, 63, 8, 1550720663.824409
1, 64, 8, 1550720663.824413
1, 65, 8, 1550720663.824417
1, 66, 8, 1550720663.824421
1, 67, 8, 1550720663.824425
1, 68, 8, 1550720663.824430
1, 69, 8, 1550720663.824434
1, 70, 8, 1550720663.824438
1, 71, 8, 1550720663.824443
1, 72, 8, 1550720663.824447
1, 73, 8, 1550720663.824451
1, 74, 8, 1550720663.824455
1, 75, 8, 1550720663.824459
1, 76, 8, 1550720663.824463
1, 77, 8, 1550720663.824468
1, 78, 8, 1550720663.824472
1, 79, 8, 1550720663.824477
1, 80, 8, 1550720663.824481
1, 81, 8, 1550720663.824485
1, 82, 8, 1550720663.824489
1, 83, 8, 1550720663.824494
1, 84, 8, 1550720663.824498
1, 85, 8, 1550720663.824502
1, 86, 8, 1550720663.824506
1, 87, 8, 1550720663.824510
1, 88, 8, 1550720663.824515
1, 89, 8, 1550720663.824519
1, 90, 8, 1550720663.824523
1, 91, 8, 1550720663.824527
1, 92, 8, 1550720663.824531
1, 93, 8, 1550720663.824536
1, 94, 8, 1550720663.824540
1, 95, 8, 1550720663.824544
1, 96, 8, 1550720663.824549
1, 97, 8, 1550720663.824553
1, 98, 8, 1550720663.824557
1, 99, 8, 1550720663.824561
1, 0, 16, 1550720663.824565
1, 1, 16, 1550720663.824570
1, 2, 16, 1550720663.824574
1, 3, 16, 1550720663.824578
1, 4, 16, 1550720663.824582
1, 5, 16, 1550720663.824586
1, 6, 16, 1550720663.824591
1, 7, 16, 1550720663.824595
1, 8, 16, 1550720663.824599
1, 9, 16, 1550720663.824603
1, 10, 16, 1550720663.824607
1, 11, 16, 1550720663.824612
1, 12, 16, 1550720663.824616
1, 13, 16, 1550720663.824620
1, 14, 16, 1550720663.824624
1, 15, 16, 1550720663.824629
1, 16, 16, 1550720663.824633
1, 17, 16, 1550720663.824636
1, 18, 16, 1550720663.824641
1, 19, 16, 1550720663.824645
1, 20, 16, 1550720663.824649
1, 21, 16, 1550720663.824653
1, 22, 16, 1550720663.824657
1, 23, 16, 1550720663.824661
1, 24, 16, 1550720663.824666
1, 25, 16, 1550720663.824670
1, 26, 16, 1550720663.824674
1, 27, 16, 1550720663.824678
1, 28, 16, 1550720663.824682
1, 29, 16, 1550720663.824686
1, 30, 16, 1550720663.824690
1, 31, 16, 1550720663.824695
1, 32, 16, 1550720663.824699
1, 33, 16, 1550720663.824703
1, 34, 16, 1550720663.824707
1, 35, 16, 1550720663.824711
1, 36, 16, 1550720663.824716
1, 37, 16, 1550720663.824720
1, 38, 16, 1550720663.824724
1, 39, 16, 1550720663.824728
1, 40, 16, 1550720663.824733
1, 41, 16, 1550720663.824737
1, 42, 16, 1550720663.824741
1, 43, 16, 1550720663.824745
1, 44, 16, 1550720663.824749
1, 45, 16, 1550720663.824754
1, 46, 16, 1550720663.824758
1, 47, 16, 1550720663.824762
1, 48, 16, 1550720663.824766
1, 49, 16, 1550720663.824770
1, 50, 16, 1550720663.824775
1, 51, 16, 1550720663.824779
1, 52, 16, 1550720663.824783
1, 53, 16, 1550720663.824787
1, 54, 16, 1550720663.824791
1, 55, 16, 1550720663.824795
1, 56, 16, 1550720663.824799
1, 57, 16, 1550720663.824803
1, 58, 16, 1550720663.824807
1, 59, 16, 1550720663.824811
1, 60, 16, 1550720663.824816
1, 61, 16, 1550720663.824820
1, 62, 16, 1550720663.824824
1, 63, 16, 1550720663.824828
1, 64, 16, 1550720663.824832
1, 65, 16, 1550720663.824836
1, 66, 16, 1550720663.824841
1, 67, 16, 1550720663.824845
1, 68, 16, 1550720663.824849
1, 69, 16, 1550720663.824853
1, 70, 16, 1550720663.824858
1, 71, 16, 1550720663.824862
1, 72, 16, 1550720663.824867
1, 73, 16, 1550720663.824871
1, 74, 16, 1550720663.824875
1, 75, 16, 1550720663.824879
1, 76, 16, 1550720663.824883
1, 77, 16, 1550720663.824887
1, 78, 16, 1550720663.824891
1, 79, 16, 1550720663.824895
1, 80, 16, 1550720663.824899
1, 81, 16, 1550720663.824903
1, 82, 16, 1550720663.824908
1, 83, 16, 1550720663.824912
1, 84, 16, 1550720663.824916
1, 85, 16, 1550720663.824920
1, 86, 16, 1550720663.824924
1, 87, 16, 1550720663.824929
1, 88, 16, 1550720663.824933
1, 89, 16, 1550720663.824937
1, 90, 16, 1550720663.824940
1, 91, 16, 1550720663.824945
1, 92, 16, 1550720663.824949
1, 93, 16, 1550720663.824953
1, 94, 16, 1550720663.824957
1, 95, 16, 1550720663.824961
1, 96, 16, 1550720663.824966
1, 97, 16, 1550720663.824982
1, 98, 16, 1550720663.824987
1, 99, 16, 1550720663.824991
1, 0, 32, 1550720663.824996
1, 1, 32, 1550720663.825001
1, 2, 32, 1550720663.825005
1, 3, 32, 1550720663.825009
1, 4, 32, 1550720663.825014
1, 5, 32, 1550720663.825018
1, 6, 32, 1550720663.825023
1, 7, 32, 1550720663.825027
1, 8, 32, 1550720663.825049
1, 9, 32, 1550720663.825066
1, 10, 32, 1550720663.825072
1, 11, 32, 1550720663.825089
1, 12, 32, 1550720663.825094
1, 13, 32, 1550720663.825098
1, 14, 32, 1550720663.825103
1, 15, 32, 1550720663.825108
1, 16, 32, 1550720663.825112
1, 17, 32, 1550720663.825117
1, 18, 32, 1550720663.825122
1, 19, 32, 1550720663.825126
1, 20, 32, 1550720663.825131
1, 21, 32, 1550720663.825136
1, 22, 32, 1550720663.825140
1, 23, 32, 1550720663.825145
1, 24, 32, 1550720663.825150
1, 25, 32, 1550720663.825155
1, 26, 32, 1550720663.825160
1, 27, 32, 1550720663.825165
1, 28, 32, 1550720663.825169
1, 29, 32, 1550720663.825174
1, 30, 32, 1550720663.825179
1, 31, 32, 1550720663.825183
1, 32, 32, 1550720663.825188
1, 33, 32, 1550720663.825192
1, 34, 32, 1550720663.825197
1, 35, 32, 1550720663.825202
1, 36, 32, 1550720663.825207
1, 37, 32, 1550720663.825211
1, 38, 32, 1550720663.825216
1, 39, 32, 1550720663.825220
1, 40, 32, 1550720663.825225
1, 41, 32, 1550720663.825229
1, 42, 32, 1550720663.825234
1, 43, 32, 1550720663.825238
1, 44, 32, 1550720663.825243
1, 45, 32, 1550720663.825248
1, 46, 32, 1550720663.825252
1, 47, 32, 1550720663.825257
1, 48, 32, 1550720663.825273
1, 49, 32, 1550720663.825278
1, 50, 32, 1550720663.825282
1, 51, 32, 1550720663.825295
1, 52, 32, 1550720663.825300
1, 53, 32, 1550720663.825304
1, 54, 32, 1550720663.825308
1, 55, 32, 1550720663.825313
1, 56, 32, 1550720663.825317
1, 57, 32, 1550720663.825322
1, 58, 32, 1550720663.825326
1, 59, 32, 1550720663.825331
1, 60, 32, 1550720663.825335
1, 61, 32, 1550720663.825340
1, 62, 32, 1550720663.825357
1, 63, 32, 1550720663.825362
1, 64, 32, 1550720663.825366
1, 65, 32, 1550720663.825370
1, 66, 32, 1550720663.825374
1, 67, 32, 1550720663.825378
1, 68, 32, 1550720663.825382
1, 69, 32, 1550720663.825386
1, 70, 32, 1550720663.825391
1, 71, 32, 1550720663.825395
1, 72, 32, 1550720663.825399
1, 73, 32, 1550720663.825403
1, 74, 32, 1550720663.825407
1, 75, 32, 1550720663.825411
1, 76, 32, 1550720663.825415
1, 77, 32, 1550720663.825419
1, 78, 32, 1550720663.825423
1, 79, 32, 1550720663.825427
1, 80, 32, 1550720663.825431
1, 81, 32, 1550720663.825461
1, 82, 32, 1550720663.825468
1, 83, 32, 1550720663.825473
1, 84, 32, 1550720663.825477
1, 85, 32, 1550720663.825481
1, 86, 32, 1550720663.825485
1, 87, 32, 1550720663.825490
1, 88, 32, 1550720663.825494
1, 89, 32, 1550720663.825499
1, 90, 32, 1550720663.825503
1, 91, 32, 1550720663.825507
1, 92, 32, 1550720663.825511
1, 93, 32, 1550720663.825516
1, 94, 32, 1550720663.825520
1, 95, 32, 1550720663.825524
1, 96, 32, 1550720663.825528
1, 97, 32, 1550720663.825532
1, 98, 32, 1550720663.825536
1, 99, 32, 1550720663.825541
1, 0, 64, 1550720663.825546
1, 1, 64, 1550720663.825551
1, 2, 64, 1550720663.825555
1, 3, 64, 1550720663.825560
1, 4, 64, 1550720663.825564
1, 5, 64, 1550720663.825569
1, 6, 64, 1550720663.825573
1, 7, 64, 1550720663.825577
1, 8, 64, 1550720663.825582
1, 9, 64, 1550720663.825586
1, 10, 64, 1550720663.825591
1, 11, 64, 1550720663.825595
1, 12, 64, 1550720663.825599
1, 13, 64, 1550720663.825603
1, 14, 64, 1550720663.825608
1, 15, 64, 1550720663.825612
1, 16, 64, 1550720663.825616
1, 17, 64, 1550720663.825622
1, 18, 64, 1550720663.825626
1, 19, 64, 1550720663.825630
1, 20, 64, 1550720663.825634
1, 21, 64, 1550720663.825639
1, 22, 64, 1550720663.825643
1, 23, 64, 1550720663.825647
1, 24, 64, 1550720663.825652
1, 25, 64, 1550720663.825657
1, 26, 64, 1550720663.825661
1, 27, 64, 1550720663.825665
1, 28, 64, 1550720663.825670
1, 29, 64, 1550720663.825674
1, 30, 64, 1550720663.825678
1, 31, 64, 1550720663.825682
1, 32, 64, 1550720663.825687
1, 33, 64, 1550720663.825691
1, 34, 64, 1550720663.825696
1, 35, 64, 1550720663.825700
1, 36, 64, 1550720663.825704
1, 37, 64, 1550720663.825709
1, 38, 64, 1550720663.825714
1, 39, 64, 1550720663.825719
1, 40, 64, 1550720663.825723
1, 41, 64, 1550720663.825727
1, 42, 64, 1550720663.825731
1, 43, 64, 1550720663.825736
1, 44, 64, 1550720663.825741
1, 45, 64, 1550720663.825745
1, 46, 64, 1550720663.825749
1, 47, 64, 1550720663.825754
1, 48, 64, 1550720663.825758
1, 49, 64, 1550720663.825762
1, 50, 64, 1550720663.825766
1, 51, 64, 1550720663.825770
1, 52, 64, 1550720663.825775
1, 53, 64, 1550720663.825779
1, 54, 64, 1550720663.825784
1, 55, 64, 1550720663.825788
1, 56, 64, 1550720663.825793
1, 57, 64, 1550720663.825797
1, 58, 64, 1550720663.825801
1, 59, 64, 1550720663.825805
1, 60, 64, 1550720663.825810
1, 61, 64, 1550720663.825814
1, 62, 64, 1550720663.825818
1, 63, 64, 1550720663.825822
1, 64, 64, 1550720663.825827
1, 65, 64, 1550720663.825831
1, 66, 64, 1550720663.825835
1, 67, 64, 1550720663.825839
1, 68, 64, 1550720663.825844
1, 69, 64, 1550720663.825848
1, 70, 64, 1550720663.825852
1, 71, 64, 1550720663.825856
1, 72, 64, 1550720663.825860
1, 73, 64, 1550720663.825865
1, 74, 64, 1550720663.825869
1, 75, 64, 1550720663.825873
1, 76, 64, 1550720663.825877
1, 77, 64, 1550720663.825881
1, 78, 64, 1550720663.825886
1, 79, 64, 1550720663.825890
1, 80, 64, 1550720663.825894
1, 81, 64, 1550720663.825898
1, 82, 64, 1550720663.825903
1, 83, 64, 1550720663.825907
1, 84, 64, 1550720663.825911
1, 85, 64, 1550720663.825915
1, 86, 64, 1550720663.825919
1, 87, 64, 1550720663.825924
1, 88, 64, 1550720663.825928
1, 89, 64, 1550720663.825932
1, 90, 64, 1550720663.825936
1, 91, 64, 1550720663.825940
1, 92, 64, 1550720663.825945
1, 93, 64, 1550720663.825949
1, 94, 64, 1550720663.825953
1, 95, 64, 1550720663.825957
1, 96, 64, 1550720663.825962
1, 97, 64, 1550720663.825966
1, 98, 64, 1550720663.825972
1, 99, 64, 1550720663.825976
1, 0, 128, 1550720663.825981
1, 1, 128, 1550720663.825985
1, 2, 128, 1550720663.825990
1, 3, 128, 1550720663.825994
1, 4, 128, 1550720663.825998
1, 5, 128, 1550720663.826003
1, 6, 128, 1550720663.826006
1, 7, 128, 1550720663.826011
1, 8, 128, 1550720663.826015
1, 9, 128, 1550720663.826019
1, 10, 128, 1550720663.826023
1, 11, 128, 1550720663.826027
1, 12, 128, 1550720663.826031
1, 13, 128, 1550720663.826035
1, 14, 128, 1550720663.826039
1, 15, 128, 1550720663.826043
1, 16, 128, 1550720663.826047
1, 17, 128, 1550720663.826051
1, 18, 128, 1550720663.826055
1, 19, 128, 1550720663.826059
1, 20, 128, 1550720663.826064
1, 21, 128, 1550720663.826068
1, 22, 128, 1550720663.826072
1, 23, 128, 1550720663.826076
1, 24, 128, 1550720663.826080
1, 25, 128, 1550720663.826084
1, 26, 128, 1550720663.826088
1, 27, 128, 1550720663.826092
1, 28, 128, 1550720663.826097
1, 29, 128, 1550720663.826101
1, 30, 128, 1550720663.826105
1, 31, 128, 1550720663.826109
1, 32, 128, 1550720663.826113
1, 33, 128, 1550720663.826117
1, 34, 128, 1550720663.826121
1, 35, 128, 1550720663.826125
1, 36, 128, 1550720663.826129
1, 37, 128, 1550720663.826134
1, 38, 128, 1550720663.826138
1, 39, 128, 1550720663.826142
1, 40, 128, 1550720663.826146
1, 41, 128, 1550720663.826150
1, 42, 128, 1550720663.826154
1, 43, 128, 1550720663.826158
1, 44, 128, 1550720663.826162
1, 45, 128, 1550720663.826166
1, 46, 128, 1550720663.826170
1, 47, 128, 1550720663.826174
1, 48, 128, 1550720663.826178
1, 49, 128, 1550720663.826182
1, 50, 128, 1550720663.826186
1, 51, 128, 1550720663.826203
1, 52, 128, 1550720663.826207
1, 53, 128, 1550720663.826213
1, 54, 128, 1550720663.826217
1, 55, 128, 1550720663.826221
1, 56, 128, 1550720663.826226
1, 57, 128, 1550720663.826230
1, 58, 128, 1550720663.826235
1, 59, 128, 1550720663.826239
1, 60, 128, 1550720663.826244
1, 61, 128, 1550720663.826248
1, 62, 128, 1550720663.826265
1, 63, 128, 1550720663.826273
1, 64, 128, 1550720663.826278
1, 65, 128, 1550720663.826283
1, 66, 128, 1550720663.826287
1, 67, 128, 1550720663.826292
1, 68, 128, 1550720663.826296
1, 69, 128, 1550720663.826300
1, 70, 128, 1550720663.826305
1, 71, 128, 1550720663.826309
1, 72, 128, 1550720663.826313
1, 73, 128, 1550720663.826318
1, 74, 128, 1550720663.826322
1, 75, 128, 1550720663.826327
1, 76, 128, 1550720663.826331
1, 77, 128, 1550720663.826336
1, 78, 128, 1550720663.826341
1, 79, 128, 1550720663.826358
1, 80, 128, 1550720663.826362
1, 81, 128, 1550720663.826366
1, 82, 128, 1550720663.826371
1, 83, 128, 1550720663.826375
1, 84, 128, 1550720663.826380
1, 85, 128, 1550720663.826385
1, 86, 128, 1550720663.826389
1, 87, 128, 1550720663.826393
1, 88, 128, 1550720663.826397
1, 89, 128, 1550720663.826401
1, 90, 128, 1550720663.826406
1, 91, 128, 1550720663.826410
1, 92, 128, 1550720663.826414
1, 93, 128, 1550720663.826418
1, 94, 128, 1550720663.826422
1, 95, 128, 1550720663.826426
1, 96, 128, 1550720663.826430
1, 97, 128, 1550720663.826434
1, 98, 128, 1550720663.826438
1, 99, 128, 1550720663.826442
1, 0, 256, 1550720663.826447
1, 1, 256, 1550720663.826452
1, 2, 256, 1550720663.826456
1, 3, 256, 1550720663.826460
1, 4, 256, 1550720663.826464
1, 5, 256, 1550720663.826468
1, 6, 256, 1550720663.826473
1, 7, 256, 1550720663.826477
1, 8, 256, 1550720663.826481
1, 9, 256, 1550720663.826485
1, 10, 256, 1550720663.826489
1, 11, 256, 1550720663.826494
1, 12, 256, 1550720663.826499
1, 13, 256, 1550720663.826503
1, 14, 256, 1550720663.826507
1, 15, 256, 1550720663.826511
1, 16, 256, 1550720663.826515
1, 17, 256, 1550720663.826519
1, 18, 256, 1550720663.826523
1, 19, 256, 1550720663.826528
1, 20, 256, 1550720663.826532
