rank, msg_num, loss%, timestamp
2, 0, 0.2, 1551419524.963408
2, 1, 0.2, 1551419524.963685
2, 2, 0.2, 1551419524.963695
2, 3, 0.2, 1551419524.963699
2, 4, 0.2, 1551419524.963705
2, 5, 0.2, 1551419524.963710
2, 6, 0.2, 1551419524.963713
2, 7, 0.2, 1551419524.963717
2, 8, 0.2, 1551419524.963722
2, 9, 0.2, 1551419524.963727
2, 10, 0.2, 1551419525.347675
2, 11, 0.2, 1551419525.347696
2, 12, 0.2, 1551419525.347701
2, 13, 0.2, 1551419525.347705
2, 14, 0.2, 1551419525.347708
2, 15, 0.2, 1551419525.347712
2, 16, 0.2, 1551419525.347715
2, 17, 0.2, 1551419525.347719
2, 18, 0.2, 1551419525.347725
2, 19, 0.2, 1551419525.347728
2, 20, 0.2, 1551419525.347732
2, 21, 0.2, 1551419525.347735
2, 22, 0.2, 1551419525.347739
2, 23, 0.2, 1551419525.347743
2, 24, 0.2, 1551419525.347746
2, 25, 0.2, 1551419525.347750
2, 26, 0.2, 1551419525.347753
2, 27, 0.2, 1551419525.347757
2, 28, 0.2, 1551419525.347762
2, 29, 0.2, 1551419525.347768
2, 30, 0.2, 1551419525.347772
2, 31, 0.2, 1551419525.347775
2, 32, 0.2, 1551419525.347779
2, 33, 0.2, 1551419525.347784
2, 34, 0.2, 1551419525.347788
2, 35, 0.2, 1551419525.347791
2, 36, 0.2, 1551419525.347796
2, 37, 0.2, 1551419525.347800
2, 38, 0.2, 1551419525.347803
2, 39, 0.2, 1551419525.347807
2, 40, 0.2, 1551419525.347810
2, 41, 0.2, 1551419525.347813
2, 42, 0.2, 1551419525.347817
2, 43, 0.2, 1551419525.347820
2, 44, 0.2, 1551419525.347826
2, 45, 0.2, 1551419525.347830
2, 46, 0.2, 1551419525.347833
2, 47, 0.2, 1551419525.347837
2, 48, 0.2, 1551419525.347840
2, 49, 0.2, 1551419525.347843
2, 50, 0.2, 1551419525.347847
2, 51, 0.2, 1551419525.347850
2, 52, 0.2, 1551419525.347853
2, 53, 0.2, 1551419525.347857
2, 54, 0.2, 1551419525.347860
2, 55, 0.2, 1551419525.347864
2, 56, 0.2, 1551419525.347867
2, 57, 0.2, 1551419525.347870
2, 58, 0.2, 1551419525.347874
2, 59, 0.2, 1551419525.347877
2, 60, 0.2, 1551419525.347880
2, 61, 0.2, 1551419525.347884
2, 62, 0.2, 1551419525.347887
2, 63, 0.2, 1551419525.347890
2, 64, 0.2, 1551419525.347894
2, 65, 0.2, 1551419525.347897
2, 66, 0.2, 1551419525.347900
2, 67, 0.2, 1551419525.347904
2, 68, 0.2, 1551419525.347907
2, 69, 0.2, 1551419525.347911
2, 70, 0.2, 1551419525.347914
2, 71, 0.2, 1551419525.347917
2, 72, 0.2, 1551419525.347925
2, 73, 0.2, 1551419525.347930
2, 74, 0.2, 1551419525.347933
2, 75, 0.2, 1551419525.347937
2, 76, 0.2, 1551419525.347940
2, 77, 0.2, 1551419525.347943
2, 78, 0.2, 1551419525.347947
2, 79, 0.2, 1551419525.347950
2, 80, 0.2, 1551419525.347953
2, 81, 0.2, 1551419525.347957
2, 82, 0.2, 1551419525.347960
2, 83, 0.2, 1551419525.347963
2, 84, 0.2, 1551419525.347967
2, 85, 0.2, 1551419525.347970
2, 86, 0.2, 1551419525.347973
2, 87, 0.2, 1551419525.347977
2, 88, 0.2, 1551419525.347980
2, 89, 0.2, 1551419525.347984
2, 90, 0.2, 1551419525.347987
2, 91, 0.2, 1551419525.347991
2, 92, 0.2, 1551419525.347994
2, 93, 0.2, 1551419525.347997
2, 94, 0.2, 1551419525.348001
2, 95, 0.2, 1551419525.348004
2, 96, 0.2, 1551419525.348007
2, 97, 0.2, 1551419525.348011
2, 98, 0.2, 1551419525.348014
2, 99, 0.2, 1551419525.348017
2, 0, 0.4, 1551419525.387723
2, 1, 0.4, 1551419525.899919
2, 2, 0.4, 1551419525.899948
2, 3, 0.4, 1551419525.899953
2, 4, 0.4, 1551419525.899956
2, 5, 0.4, 1551419525.899960
2, 6, 0.4, 1551419525.899964
2, 7, 0.4, 1551419525.899967
2, 8, 0.4, 1551419525.899971
2, 9, 0.4, 1551419525.899974
2, 10, 0.4, 1551419525.899977
2, 11, 0.4, 1551419525.899981
2, 12, 0.4, 1551419525.899985
2, 13, 0.4, 1551419525.899988
2, 14, 0.4, 1551419525.899992
2, 15, 0.4, 1551419525.899995
2, 16, 0.4, 1551419525.899998
2, 17, 0.4, 1551419525.900004
2, 18, 0.4, 1551419525.900008
2, 19, 0.4, 1551419525.900011
2, 20, 0.4, 1551419525.900015
2, 21, 0.4, 1551419525.900018
2, 22, 0.4, 1551419525.900022
2, 23, 0.4, 1551419525.900025
2, 24, 0.4, 1551419525.900028
