rank, msg_num, loss%, timestamp
1, 0, 0.2, 1551419523.993137
1, 1, 0.2, 1551419524.064806
1, 2, 0.2, 1551419524.064842
1, 3, 0.2, 1551419524.064853
1, 4, 0.2, 1551419524.064862
1, 5, 0.2, 1551419524.064871
1, 6, 0.2, 1551419524.064880
1, 7, 0.2, 1551419524.064889
1, 8, 0.2, 1551419524.064900
1, 9, 0.2, 1551419524.064910
1, 10, 0.2, 1551419524.064919
1, 11, 0.2, 1551419524.064925
1, 12, 0.2, 1551419524.064931
1, 13, 0.2, 1551419524.064938
1, 14, 0.2, 1551419524.064943
1, 15, 0.2, 1551419524.064948
1, 16, 0.2, 1551419524.064953
1, 17, 0.2, 1551419524.064958
1, 18, 0.2, 1551419524.064965
1, 19, 0.2, 1551419524.064970
1, 20, 0.2, 1551419524.064975
1, 21, 0.2, 1551419524.064980
1, 22, 0.2, 1551419524.064985
1, 23, 0.2, 1551419524.064991
1, 24, 0.2, 1551419524.064996
1, 25, 0.2, 1551419524.065001
1, 26, 0.2, 1551419524.065006
1, 27, 0.2, 1551419524.065012
1, 28, 0.2, 1551419524.065018
1, 29, 0.2, 1551419524.065025
1, 30, 0.2, 1551419524.065030
1, 31, 0.2, 1551419524.065035
1, 32, 0.2, 1551419524.065040
1, 33, 0.2, 1551419524.065047
1, 34, 0.2, 1551419524.065052
1, 35, 0.2, 1551419524.065057
1, 36, 0.2, 1551419524.065063
1, 37, 0.2, 1551419524.065068
1, 38, 0.2, 1551419524.065074
1, 39, 0.2, 1551419524.065079
1, 40, 0.2, 1551419524.065084
1, 41, 0.2, 1551419524.065089
1, 42, 0.2, 1551419524.065094
1, 43, 0.2, 1551419524.065099
1, 44, 0.2, 1551419524.065104
1, 45, 0.2, 1551419524.065113
1, 46, 0.2, 1551419524.065118
1, 47, 0.2, 1551419524.065123
1, 48, 0.2, 1551419524.065128
1, 49, 0.2, 1551419524.065133
1, 50, 0.2, 1551419524.065138
1, 51, 0.2, 1551419524.065143
1, 52, 0.2, 1551419524.065148
1, 53, 0.2, 1551419524.065154
1, 54, 0.2, 1551419524.065158
1, 55, 0.2, 1551419524.065164
1, 56, 0.2, 1551419524.065169
1, 57, 0.2, 1551419524.065173
1, 58, 0.2, 1551419524.065178
1, 59, 0.2, 1551419524.065183
1, 60, 0.2, 1551419524.065188
1, 61, 0.2, 1551419524.065193
1, 62, 0.2, 1551419524.065198
1, 63, 0.2, 1551419524.065203
1, 64, 0.2, 1551419524.065209
1, 65, 0.2, 1551419524.065214
1, 66, 0.2, 1551419524.065219
1, 67, 0.2, 1551419524.065224
1, 68, 0.2, 1551419524.065229
1, 69, 0.2, 1551419524.065242
1, 70, 0.2, 1551419524.065248
1, 71, 0.2, 1551419524.065253
1, 72, 0.2, 1551419524.065261
1, 73, 0.2, 1551419524.065267
1, 74, 0.2, 1551419524.065272
1, 75, 0.2, 1551419524.065278
1, 76, 0.2, 1551419524.065283
1, 77, 0.2, 1551419524.065288
1, 78, 0.2, 1551419524.065293
1, 79, 0.2, 1551419524.065298
1, 80, 0.2, 1551419524.065303
1, 81, 0.2, 1551419524.065308
1, 82, 0.2, 1551419524.065313
1, 83, 0.2, 1551419524.065318
1, 84, 0.2, 1551419524.065323
1, 85, 0.2, 1551419524.065328
1, 86, 0.2, 1551419524.065333
1, 87, 0.2, 1551419524.065339
1, 88, 0.2, 1551419524.065344
1, 89, 0.2, 1551419524.065349
1, 90, 0.2, 1551419524.065355
1, 91, 0.2, 1551419524.065359
1, 92, 0.2, 1551419524.065364
1, 93, 0.2, 1551419524.065369
1, 94, 0.2, 1551419524.065374
1, 95, 0.2, 1551419524.065379
1, 96, 0.2, 1551419524.065384
1, 97, 0.2, 1551419524.065390
1, 98, 0.2, 1551419524.065395
1, 99, 0.2, 1551419524.065400
1, 0, 0.4, 1551419524.103645
1, 1, 0.4, 1551419524.103713
1, 2, 0.4, 1551419524.103723
1, 3, 0.4, 1551419524.103729
1, 4, 0.4, 1551419524.103734
1, 5, 0.4, 1551419524.103740
1, 6, 0.4, 1551419524.103745
1, 7, 0.4, 1551419524.103750
1, 8, 0.4, 1551419524.103755
1, 9, 0.4, 1551419524.103761
1, 10, 0.4, 1551419524.103766
1, 11, 0.4, 1551419524.103771
1, 12, 0.4, 1551419524.103776
1, 13, 0.4, 1551419524.103781
1, 14, 0.4, 1551419524.103786
1, 15, 0.4, 1551419524.103791
1, 16, 0.4, 1551419524.103796
1, 17, 0.4, 1551419524.103803
1, 18, 0.4, 1551419524.103811
1, 19, 0.4, 1551419524.103817
1, 20, 0.4, 1551419524.103822
1, 21, 0.4, 1551419524.103827
1, 22, 0.4, 1551419524.103832
1, 23, 0.4, 1551419524.103837
1, 24, 0.4, 1551419524.103842
1, 25, 0.4, 1551419524.103848
1, 26, 0.4, 1551419524.103853
1, 27, 0.4, 1551419524.103858
1, 28, 0.4, 1551419524.103863
1, 29, 0.4, 1551419524.103868
1, 30, 0.4, 1551419524.103873
1, 31, 0.4, 1551419524.103878
1, 32, 0.4, 1551419524.103884
1, 33, 0.4, 1551419524.103889
1, 34, 0.4, 1551419524.103897
1, 35, 0.4, 1551419524.103903
1, 36, 0.4, 1551419524.103908
1, 37, 0.4, 1551419524.103913
1, 38, 0.4, 1551419524.103918
1, 39, 0.4, 1551419524.103923
1, 40, 0.4, 1551419524.103928
1, 41, 0.4, 1551419524.103933
1, 42, 0.4, 1551419524.103938
1, 43, 0.4, 1551419524.103943
1, 44, 0.4, 1551419524.103949
1, 45, 0.4, 1551419524.103954
1, 46, 0.4, 1551419524.103959
1, 47, 0.4, 1551419524.103964
1, 48, 0.4, 1551419524.103969
1, 49, 0.4, 1551419524.103974
1, 50, 0.4, 1551419524.103979
1, 51, 0.4, 1551419524.103984
1, 52, 0.4, 1551419524.103989
1, 53, 0.4, 1551419524.103994
1, 54, 0.4, 1551419524.103999
1, 55, 0.4, 1551419524.104005
1, 56, 0.4, 1551419524.104010
1, 57, 0.4, 1551419524.104017
1, 58, 0.4, 1551419524.104022
1, 59, 0.4, 1551419524.104027
1, 60, 0.4, 1551419524.104032
1, 61, 0.4, 1551419524.104037
1, 62, 0.4, 1551419524.104042
1, 63, 0.4, 1551419524.104047
1, 64, 0.4, 1551419524.104052
1, 65, 0.4, 1551419524.104057
1, 66, 0.4, 1551419524.104062
1, 67, 0.4, 1551419524.104067
1, 68, 0.4, 1551419524.104072
1, 69, 0.4, 1551419524.104077
1, 70, 0.4, 1551419524.104082
1, 71, 0.4, 1551419524.104087
1, 72, 0.4, 1551419524.104092
1, 73, 0.4, 1551419524.104097
1, 74, 0.4, 1551419524.104102
1, 75, 0.4, 1551419524.104107
1, 76, 0.4, 1551419524.104112
1, 77, 0.4, 1551419524.104118
1, 78, 0.4, 1551419524.104123
1, 79, 0.4, 1551419524.104128
1, 80, 0.4, 1551419524.104133
1, 81, 0.4, 1551419524.104138
1, 82, 0.4, 1551419524.104143
1, 83, 0.4, 1551419524.104148
1, 84, 0.4, 1551419524.104153
1, 85, 0.4, 1551419524.104158
1, 86, 0.4, 1551419524.104164
1, 87, 0.4, 1551419524.104168
1, 88, 0.4, 1551419524.104174
1, 89, 0.4, 1551419524.104179
1, 90, 0.4, 1551419524.104184
1, 91, 0.4, 1551419524.104189
1, 92, 0.4, 1551419524.104194
1, 93, 0.4, 1551419524.104199
1, 94, 0.4, 1551419524.104204
1, 95, 0.4, 1551419524.104209
1, 96, 0.4, 1551419524.104214
1, 97, 0.4, 1551419524.104222
1, 98, 0.4, 1551419524.104227
1, 99, 0.4, 1551419524.104232
1, 0, 0.6000000000000001, 1551419524.141569
1, 1, 0.6000000000000001, 1551419524.141634
