rank, msg_num, timestamp
1, 0, 1551410852.586855
2, 0, 1551410852.657592
3, 0, 1551410852.718882
4, 0, 1551410852.787977
5, 0, 1551410852.857579
1, 1, 1551410852.925678
2, 1, 1551410852.925714
3, 1, 1551410852.925724
4, 1, 1551410852.925732
5, 1, 1551410852.925742
1, 2, 1551410852.925792
2, 2, 1551410852.925807
3, 2, 1551410852.925815
4, 2, 1551410852.925823
5, 2, 1551410852.925830
1, 3, 1551410852.925872
2, 3, 1551410852.925886
3, 3, 1551410852.925895
4, 3, 1551410852.925902
5, 3, 1551410852.925910
1, 4, 1551410852.925948
2, 4, 1551410852.925961
3, 4, 1551410852.925970
4, 4, 1551410852.925977
5, 4, 1551410852.925985
1, 5, 1551410852.926021
2, 5, 1551410852.926034
3, 5, 1551410852.926043
4, 5, 1551410852.926050
5, 5, 1551410852.926058
1, 6, 1551410852.926094
2, 6, 1551410852.926108
3, 6, 1551410852.926116
4, 6, 1551410852.926123
5, 6, 1551410852.926131
1, 7, 1551410852.926167
2, 7, 1551410852.926181
3, 7, 1551410852.926189
4, 7, 1551410852.926197
5, 7, 1551410852.926204
1, 8, 1551410852.926240
2, 8, 1551410852.926254
3, 8, 1551410852.926261
4, 8, 1551410852.926269
5, 8, 1551410852.926276
1, 9, 1551410852.926312
2, 9, 1551410852.926326
3, 9, 1551410852.926334
4, 9, 1551410852.926342
5, 9, 1551410852.926349
1, 10, 1551410852.926385
2, 10, 1551410852.926399
3, 10, 1551410852.926407
4, 10, 1551410852.926415
5, 10, 1551410852.926421
1, 11, 1551410852.926459
2, 11, 1551410852.926470
3, 11, 1551410852.926475
4, 11, 1551410852.926481
5, 11, 1551410852.926486
1, 12, 1551410852.926517
2, 12, 1551410852.926527
3, 12, 1551410852.926531
4, 12, 1551410852.926536
5, 12, 1551410852.926541
1, 13, 1551410852.926572
2, 13, 1551410852.926580
3, 13, 1551410852.926585
4, 13, 1551410852.926590
5, 13, 1551410852.926594
1, 14, 1551410852.926629
2, 14, 1551410852.926639
3, 14, 1551410852.926644
4, 14, 1551410852.926648
5, 14, 1551410852.926653
1, 15, 1551410852.926685
2, 15, 1551410852.926693
3, 15, 1551410852.926698
4, 15, 1551410852.926702
5, 15, 1551410852.926707
1, 16, 1551410852.926738
2, 16, 1551410852.926746
3, 16, 1551410852.926751
4, 16, 1551410852.926756
5, 16, 1551410852.926760
1, 17, 1551410852.926791
2, 17, 1551410852.926800
3, 17, 1551410852.926805
4, 17, 1551410852.926809
5, 17, 1551410852.926814
1, 18, 1551410852.926844
2, 18, 1551410852.926853
3, 18, 1551410852.926857
4, 18, 1551410852.926862
5, 18, 1551410852.926867
1, 19, 1551410852.926897
2, 19, 1551410852.926906
3, 19, 1551410852.926910
4, 19, 1551410852.926915
5, 19, 1551410852.926920
1, 20, 1551410852.926950
2, 20, 1551410852.926958
3, 20, 1551410852.926963
4, 20, 1551410852.926968
5, 20, 1551410852.926972
1, 21, 1551410852.927002
2, 21, 1551410852.927011
3, 21, 1551410852.927016
4, 21, 1551410852.927021
5, 21, 1551410852.927025
1, 22, 1551410852.927055
2, 22, 1551410852.927064
3, 22, 1551410852.927069
4, 22, 1551410852.927073
5, 22, 1551410852.927078
1, 23, 1551410852.927108
2, 23, 1551410852.927117
3, 23, 1551410852.927122
4, 23, 1551410852.927126
5, 23, 1551410852.927131
1, 24, 1551410852.927161
2, 24, 1551410852.927170
3, 24, 1551410852.927175
4, 24, 1551410852.927179
5, 24, 1551410852.927184
1, 25, 1551410852.927214
2, 25, 1551410852.927222
3, 25, 1551410852.927227
4, 25, 1551410852.927232
5, 25, 1551410852.927237
1, 26, 1551410852.927266
2, 26, 1551410852.927275
3, 26, 1551410852.927280
4, 26, 1551410852.927284
5, 26, 1551410852.927289
1, 27, 1551410852.927319
2, 27, 1551410852.927327
3, 27, 1551410852.927332
4, 27, 1551410852.927336
5, 27, 1551410852.927342
1, 28, 1551410852.927374
2, 28, 1551410852.927383
3, 28, 1551410852.927388
4, 28, 1551410852.927393
5, 28, 1551410852.927398
1, 29, 1551410852.927429
2, 29, 1551410852.927437
3, 29, 1551410852.927442
4, 29, 1551410852.927447
5, 29, 1551410852.927451
1, 30, 1551410852.927481
2, 30, 1551410852.927490
3, 30, 1551410852.927494
4, 30, 1551410852.927499
5, 30, 1551410852.927504
1, 31, 1551410852.927534
2, 31, 1551410852.927542
3, 31, 1551410852.927547
4, 31, 1551410852.927552
5, 31, 1551410852.927557
1, 32, 1551410852.927587
2, 32, 1551410852.927596
3, 32, 1551410852.927601
4, 32, 1551410852.927605
5, 32, 1551410852.927610
1, 33, 1551410852.927653
2, 33, 1551410852.927663
3, 33, 1551410852.927668
4, 33, 1551410852.927673
5, 33, 1551410852.927677
1, 34, 1551410852.927709
2, 34, 1551410852.927718
3, 34, 1551410852.927722
4, 34, 1551410852.927727
5, 34, 1551410852.927732
1, 35, 1551410852.927768
2, 35, 1551410852.927777
3, 35, 1551410852.927782
4, 35, 1551410852.927786
5, 35, 1551410852.927791
1, 36, 1551410852.927821
2, 36, 1551410852.927830
3, 36, 1551410852.927835
4, 36, 1551410852.927839
5, 36, 1551410852.927844
1, 37, 1551410852.927874
2, 37, 1551410852.927883
3, 37, 1551410852.927887
4, 37, 1551410852.927892
5, 37, 1551410852.927896
1, 38, 1551410852.927927
2, 38, 1551410852.927935
3, 38, 1551410852.927940
4, 38, 1551410852.927944
5, 38, 1551410852.927949
1, 39, 1551410852.927979
2, 39, 1551410852.927988
3, 39, 1551410852.927992
4, 39, 1551410852.927997
5, 39, 1551410852.928002
1, 40, 1551410852.928038
2, 40, 1551410852.928048
3, 40, 1551410852.928052
4, 40, 1551410852.928057
5, 40, 1551410852.928062
1, 41, 1551410852.928093
2, 41, 1551410852.928102
3, 41, 1551410852.928107
4, 41, 1551410852.928112
5, 41, 1551410852.928117
1, 42, 1551410852.928147
2, 42, 1551410852.928156
3, 42, 1551410852.928161
4, 42, 1551410852.928166
5, 42, 1551410852.928171
1, 43, 1551410852.928201
2, 43, 1551410852.928211
3, 43, 1551410852.928216
4, 43, 1551410852.928221
5, 43, 1551410852.928225
1, 44, 1551410852.928255
2, 44, 1551410852.928264
3, 44, 1551410852.928269
4, 44, 1551410852.928274
5, 44, 1551410852.928279
1, 45, 1551410852.928310
2, 45, 1551410852.928320
3, 45, 1551410852.928326
4, 45, 1551410852.928331
5, 45, 1551410852.928336
1, 46, 1551410852.928367
2, 46, 1551410852.928376
3, 46, 1551410852.928381
4, 46, 1551410852.928386
5, 46, 1551410852.928391
1, 47, 1551410852.928421
2, 47, 1551410852.928431
3, 47, 1551410852.928436
4, 47, 1551410852.928440
5, 47, 1551410852.928445
1, 48, 1551410852.928476
2, 48, 1551410852.928485
3, 48, 1551410852.928490
4, 48, 1551410852.928495
5, 48, 1551410852.928500
1, 49, 1551410852.928531
2, 49, 1551410852.928540
3, 49, 1551410852.928545
4, 49, 1551410852.928550
5, 49, 1551410852.928555
1, 50, 1551410852.928585
2, 50, 1551410852.928595
3, 50, 1551410852.928599
4, 50, 1551410852.928604
5, 50, 1551410852.928609
1, 51, 1551410852.928639
2, 51, 1551410852.928649
3, 51, 1551410852.928653
4, 51, 1551410852.928658
5, 51, 1551410852.928663
1, 52, 1551410852.928694
2, 52, 1551410852.928703
3, 52, 1551410852.928708
4, 52, 1551410852.928712
5, 52, 1551410852.928717
1, 53, 1551410852.928747
2, 53, 1551410852.928757
3, 53, 1551410852.928761
4, 53, 1551410852.928766
5, 53, 1551410852.928771
1, 54, 1551410852.928801
2, 54, 1551410852.928811
3, 54, 1551410852.928816
4, 54, 1551410852.928820
5, 54, 1551410852.928825
1, 55, 1551410852.928855
2, 55, 1551410852.928865
3, 55, 1551410852.928870
4, 55, 1551410852.928874
5, 55, 1551410852.928879
1, 56, 1551410852.928909
2, 56, 1551410852.928919
3, 56, 1551410852.928924
4, 56, 1551410852.928928
5, 56, 1551410852.928933
1, 57, 1551410852.928964
2, 57, 1551410852.928973
3, 57, 1551410852.928978
4, 57, 1551410852.928982
5, 57, 1551410852.928987
1, 58, 1551410852.929018
2, 58, 1551410852.929027
3, 58, 1551410852.929032
4, 58, 1551410852.929037
5, 58, 1551410852.929042
1, 59, 1551410852.929072
2, 59, 1551410852.929081
3, 59, 1551410852.929092
4, 59, 1551410852.929099
5, 59, 1551410852.929103
1, 60, 1551410852.929136
2, 60, 1551410852.929145
3, 60, 1551410852.929150
4, 60, 1551410852.929154
5, 60, 1551410852.929159
1, 61, 1551410852.929190
2, 61, 1551410852.929199
3, 61, 1551410852.929204
4, 61, 1551410852.929208
5, 61, 1551410852.929214
1, 62, 1551410852.929245
2, 62, 1551410852.929254
3, 62, 1551410852.929260
4, 62, 1551410852.929265
5, 62, 1551410852.929270
1, 63, 1551410852.929300
2, 63, 1551410852.929309
3, 63, 1551410852.929314
4, 63, 1551410852.929319
5, 63, 1551410852.929323
1, 64, 1551410852.929354
2, 64, 1551410852.929363
3, 64, 1551410852.929368
4, 64, 1551410852.929373
5, 64, 1551410852.929377
1, 65, 1551410852.929411
2, 65, 1551410852.929420
3, 65, 1551410852.929425
4, 65, 1551410852.929430
5, 65, 1551410852.929435
1, 66, 1551410852.929475
2, 66, 1551410852.929485
3, 66, 1551410852.929489
4, 66, 1551410852.929494
5, 66, 1551410852.929499
1, 67, 1551410852.929535
2, 67, 1551410852.929544
3, 67, 1551410852.929549
4, 67, 1551410852.929554
5, 67, 1551410852.929558
1, 68, 1551410852.929589
2, 68, 1551410852.929645
3, 68, 1551410852.929653
4, 68, 1551410852.929658
5, 68, 1551410852.929663
1, 69, 1551410852.929704
2, 69, 1551410852.929714
3, 69, 1551410852.929718
4, 69, 1551410852.929723
5, 69, 1551410852.929728
1, 70, 1551410852.929760
2, 70, 1551410852.929769
3, 70, 1551410852.929774
4, 70, 1551410852.929778
5, 70, 1551410852.929783
1, 71, 1551410852.929814
2, 71, 1551410852.929823
3, 71, 1551410852.929828
4, 71, 1551410852.929832
5, 71, 1551410852.929837
1, 72, 1551410852.929868
2, 72, 1551410852.929877
3, 72, 1551410852.929881
4, 72, 1551410852.929886
5, 72, 1551410852.929891
1, 73, 1551410852.929922
2, 73, 1551410852.929930
3, 73, 1551410852.929935
4, 73, 1551410852.929940
5, 73, 1551410852.929945
1, 74, 1551410852.929976
2, 74, 1551410852.929984
3, 74, 1551410852.929989
4, 74, 1551410852.929994
5, 74, 1551410852.929999
1, 75, 1551410852.930029
2, 75, 1551410852.930038
3, 75, 1551410852.930043
4, 75, 1551410852.930047
5, 75, 1551410852.930052
1, 76, 1551410852.930082
2, 76, 1551410852.930091
3, 76, 1551410852.930096
4, 76, 1551410852.930100
5, 76, 1551410852.930105
1, 77, 1551410852.930136
2, 77, 1551410852.930145
3, 77, 1551410852.930150
4, 77, 1551410852.930155
5, 77, 1551410852.930159
1, 78, 1551410852.930190
2, 78, 1551410852.930198
3, 78, 1551410852.930203
4, 78, 1551410852.930208
5, 78, 1551410852.930214
1, 79, 1551410852.930245
2, 79, 1551410852.930255
3, 79, 1551410852.930260
4, 79, 1551410852.930265
5, 79, 1551410852.930270
1, 80, 1551410852.930301
2, 80, 1551410852.930310
3, 80, 1551410852.930315
4, 80, 1551410852.930320
5, 80, 1551410852.930325
1, 81, 1551410852.930356
2, 81, 1551410852.930364
3, 81, 1551410852.930369
4, 81, 1551410852.930374
5, 81, 1551410852.930378
1, 82, 1551410852.930409
2, 82, 1551410852.930418
3, 82, 1551410852.930423
4, 82, 1551410852.930427
