rank, msg_num, timestamp
0, 0, 1551410852.734706
0, 1, 1551410852.941387
0, 2, 1551410852.941514
0, 3, 1551410852.941552
0, 4, 1551410852.941610
0, 5, 1551410852.941661
0, 6, 1551410852.941731
0, 7, 1551410852.941833
0, 8, 1551410852.941963
0, 9, 1551410852.942119
0, 10, 1551410852.942407
0, 11, 1551410852.973236
0, 12, 1551410852.973374
0, 13, 1551410852.973430
0, 14, 1551410852.973464
0, 15, 1551410852.973494
0, 16, 1551410852.973524
0, 17, 1551410852.973554
0, 18, 1551410852.973604
0, 19, 1551410852.973636
0, 20, 1551410852.973665
0, 21, 1551410852.973695
0, 22, 1551410852.973724
0, 23, 1551410852.973752
0, 24, 1551410852.973782
0, 25, 1551410852.973810
0, 26, 1551410852.973840
0, 27, 1551410852.973869
0, 28, 1551410852.973898
0, 29, 1551410852.973927
0, 30, 1551410852.973955
0, 31, 1551410852.973990
0, 32, 1551410852.974023
0, 33, 1551410852.974054
0, 34, 1551410852.974083
0, 35, 1551410852.974113
0, 36, 1551410852.974143
0, 37, 1551410852.974172
0, 38, 1551410852.974201
0, 39, 1551410852.974231
0, 40, 1551410852.974259
0, 41, 1551410852.974289
0, 42, 1551410852.974318
0, 43, 1551410852.974348
0, 44, 1551410852.974376
0, 45, 1551410852.974463
0, 46, 1551410852.974510
0, 47, 1551410852.974544
0, 48, 1551410852.974574
0, 49, 1551410852.974604
0, 50, 1551410852.974633
0, 51, 1551410852.974663
0, 52, 1551410852.974693
0, 53, 1551410852.974722
0, 54, 1551410852.974751
0, 55, 1551410852.974781
0, 56, 1551410852.974810
0, 57, 1551410852.974841
0, 58, 1551410852.974871
0, 59, 1551410852.974900
0, 60, 1551410852.974930
0, 61, 1551410852.974960
0, 62, 1551410852.974989
0, 63, 1551410852.975019
0, 64, 1551410852.975048
0, 65, 1551410852.975078
0, 66, 1551410852.975107
0, 67, 1551410852.975137
0, 68, 1551410852.975166
0, 69, 1551410852.975195
0, 70, 1551410852.975224
0, 71, 1551410852.975254
0, 72, 1551410852.975283
0, 73, 1551410852.975313
0, 74, 1551410852.975342
0, 75, 1551410852.975372
0, 76, 1551410852.975401
0, 77, 1551410852.975431
0, 78, 1551410852.975461
0, 79, 1551410852.975490
0, 80, 1551410852.975520
0, 81, 1551410852.975549
0, 82, 1551410852.975579
0, 83, 1551410852.975609
0, 84, 1551410852.975638
0, 85, 1551410852.975668
0, 86, 1551410852.975697
0, 87, 1551410852.975727
0, 88, 1551410852.975756
0, 89, 1551410852.975786
0, 90, 1551410852.975816
0, 91, 1551410852.975846
0, 92, 1551410852.975879
0, 93, 1551410852.975910
0, 94, 1551410852.975939
0, 95, 1551410852.975968
0, 96, 1551410852.975997
0, 97, 1551410852.976026
0, 98, 1551410852.976054
0, 99, 1551410852.976083
