rank, msg_num, timestamp
0, 0, 1551410852.676352
0, 1, 1551410852.944576
0, 2, 1551410852.944723
0, 3, 1551410852.944828
0, 4, 1551410852.944959
0, 5, 1551410852.945181
0, 6, 1551410852.945318
0, 7, 1551410852.945428
0, 8, 1551410852.945548
0, 9, 1551410852.945692
0, 10, 1551410852.945980
0, 11, 1551410852.975027
0, 12, 1551410852.975124
0, 13, 1551410852.975160
0, 14, 1551410852.975212
0, 15, 1551410852.975247
0, 16, 1551410852.975278
0, 17, 1551410852.975308
0, 18, 1551410852.975338
0, 19, 1551410852.975380
0, 20, 1551410852.975416
0, 21, 1551410852.975447
0, 22, 1551410852.975477
0, 23, 1551410852.975506
0, 24, 1551410852.975536
0, 25, 1551410852.975583
0, 26, 1551410852.975618
0, 27, 1551410852.975650
0, 28, 1551410852.975681
0, 29, 1551410852.975729
0, 30, 1551410852.975762
0, 31, 1551410852.975791
0, 32, 1551410852.975821
0, 33, 1551410852.975850
0, 34, 1551410852.975879
0, 35, 1551410852.975909
0, 36, 1551410852.975938
0, 37, 1551410852.975967
0, 38, 1551410852.975996
0, 39, 1551410852.976026
0, 40, 1551410852.976056
0, 41, 1551410852.976085
0, 42, 1551410852.976114
0, 43, 1551410852.976144
0, 44, 1551410852.976173
0, 45, 1551410852.976230
0, 46, 1551410852.976266
0, 47, 1551410852.976297
0, 48, 1551410852.976326
0, 49, 1551410852.976356
0, 50, 1551410852.976391
0, 51, 1551410852.976421
0, 52, 1551410852.976451
0, 53, 1551410852.976480
0, 54, 1551410852.976519
0, 55, 1551410852.976549
0, 56, 1551410852.976579
0, 57, 1551410852.976609
0, 58, 1551410852.976638
0, 59, 1551410852.976668
0, 60, 1551410852.976697
0, 61, 1551410852.976726
0, 62, 1551410852.976755
0, 63, 1551410852.976785
0, 64, 1551410852.976814
0, 65, 1551410852.976843
0, 66, 1551410852.976873
0, 67, 1551410852.976902
0, 68, 1551410852.976931
0, 69, 1551410852.976961
0, 70, 1551410852.976991
0, 71, 1551410852.977021
0, 72, 1551410852.977050
0, 73, 1551410852.977080
0, 74, 1551410852.977109
0, 75, 1551410852.977139
0, 76, 1551410852.977169
0, 77, 1551410852.977198
0, 78, 1551410852.977227
0, 79, 1551410852.977257
0, 80, 1551410852.977286
0, 81, 1551410852.977315
0, 82, 1551410852.977344
0, 83, 1551410852.977374
0, 84, 1551410852.977403
0, 85, 1551410852.977432
0, 86, 1551410852.977462
0, 87, 1551410852.977491
0, 88, 1551410852.977520
0, 89, 1551410852.977550
0, 90, 1551410852.977580
0, 91, 1551410852.977609
0, 92, 1551410852.977638
0, 93, 1551410852.977668
0, 94, 1551410852.977697
0, 95, 1551410852.977726
0, 96, 1551410852.977759
0, 97, 1551410852.977789
0, 98, 1551410852.977819
0, 99, 1551410852.977848
