rank, msg_num, timestamp
0, 0, 1551405730.374653
0, 1, 1551405730.445036
0, 2, 1551405730.445195
0, 3, 1551405730.445266
0, 4, 1551405730.445343
0, 5, 1551405730.445467
0, 6, 1551405730.445580
0, 7, 1551405730.445652
0, 8, 1551405730.445752
0, 9, 1551405730.445871
0, 10, 1551405730.453615
0, 11, 1551405730.453675
0, 12, 1551405730.453711
0, 13, 1551405730.453744
0, 14, 1551405730.453777
0, 15, 1551405730.453808
0, 16, 1551405730.453839
0, 17, 1551405730.453870
0, 18, 1551405730.453902
0, 19, 1551405730.453933
0, 20, 1551405730.453969
0, 21, 1551405730.454000
0, 22, 1551405730.454031
0, 23, 1551405730.454061
0, 24, 1551405730.454091
0, 25, 1551405730.454121
0, 26, 1551405730.454151
0, 27, 1551405730.454181
0, 28, 1551405730.454211
0, 29, 1551405730.454241
0, 30, 1551405730.454271
0, 31, 1551405730.454300
0, 32, 1551405730.454330
0, 33, 1551405730.454360
0, 34, 1551405730.454390
0, 35, 1551405730.454437
0, 36, 1551405730.454486
0, 37, 1551405730.454519
0, 38, 1551405730.454551
0, 39, 1551405730.454582
0, 40, 1551405730.454613
0, 41, 1551405730.454644
0, 42, 1551405730.454675
0, 43, 1551405730.454706
0, 44, 1551405730.475633
0, 45, 1551405730.475741
0, 46, 1551405730.475776
0, 47, 1551405730.475809
0, 48, 1551405730.475841
0, 49, 1551405730.475872
0, 50, 1551405730.475903
0, 51, 1551405730.475934
0, 52, 1551405730.475964
0, 53, 1551405730.475995
0, 54, 1551405730.476026
0, 55, 1551405730.476062
0, 56, 1551405730.476094
0, 57, 1551405730.476125
0, 58, 1551405730.476157
0, 59, 1551405730.476187
0, 60, 1551405730.476218
0, 61, 1551405730.476249
0, 62, 1551405730.476279
0, 63, 1551405730.476310
0, 64, 1551405730.476341
0, 65, 1551405730.476372
0, 66, 1551405730.476403
0, 67, 1551405730.476434
0, 68, 1551405730.476465
0, 69, 1551405730.476495
0, 70, 1551405730.476526
0, 71, 1551405730.476556
0, 72, 1551405730.476587
0, 73, 1551405730.476617
0, 74, 1551405730.476664
0, 75, 1551405730.476712
0, 76, 1551405730.476745
0, 77, 1551405730.476776
0, 78, 1551405730.476825
0, 79, 1551405730.476860
0, 80, 1551405730.476891
0, 81, 1551405730.476922
0, 82, 1551405730.476953
0, 83, 1551405730.476984
0, 84, 1551405730.477014
0, 85, 1551405730.477045
0, 86, 1551405730.477074
0, 87, 1551405730.477105
0, 88, 1551405730.477135
0, 89, 1551405730.477165
0, 90, 1551405730.477196
0, 91, 1551405730.477232
0, 92, 1551405730.477266
0, 93, 1551405730.477297
0, 94, 1551405730.477327
0, 95, 1551405730.477358
0, 96, 1551405730.477388
0, 97, 1551405730.477419
0, 98, 1551405730.477454
0, 99, 1551405730.477485
