rank, msg_num, timestamp
2, 0, 1551403131.499131
2, 1, 1551403131.596465
2, 2, 1551403131.596496
2, 3, 1551403131.596506
2, 4, 1551403131.596514
2, 5, 1551403131.596522
2, 6, 1551403131.596529
2, 7, 1551403131.596538
2, 8, 1551403131.596546
2, 9, 1551403131.596554
2, 10, 1551403131.596562
2, 11, 1551403131.596568
2, 12, 1551403131.596573
2, 13, 1551403131.596578
2, 14, 1551403131.596583
2, 15, 1551403131.596588
2, 16, 1551403131.596592
2, 17, 1551403131.596597
2, 18, 1551403131.596602
2, 19, 1551403131.596607
2, 20, 1551403131.596615
2, 21, 1551403131.596621
2, 22, 1551403131.596625
2, 23, 1551403131.596631
2, 24, 1551403131.596636
2, 25, 1551403131.596640
2, 26, 1551403131.596645
2, 27, 1551403131.596650
2, 28, 1551403131.596655
2, 29, 1551403131.596660
2, 30, 1551403131.596665
2, 31, 1551403131.596669
2, 32, 1551403131.596674
2, 33, 1551403131.596679
2, 34, 1551403131.596683
2, 35, 1551403131.596688
2, 36, 1551403131.596694
2, 37, 1551403131.596704
2, 38, 1551403131.596708
2, 39, 1551403131.596713
2, 40, 1551403131.596718
2, 41, 1551403131.596722
2, 42, 1551403131.596726
2, 43, 1551403131.596731
2, 44, 1551403131.596736
2, 45, 1551403131.596741
2, 46, 1551403131.596745
2, 47, 1551403131.596750
2, 48, 1551403131.596755
2, 49, 1551403131.596759
2, 50, 1551403131.596764
2, 51, 1551403131.596768
2, 52, 1551403131.596773
2, 53, 1551403131.596777
2, 54, 1551403131.596782
2, 55, 1551403131.596787
2, 56, 1551403131.596791
2, 57, 1551403131.596796
2, 58, 1551403131.596800
2, 59, 1551403131.596805
2, 60, 1551403131.596809
2, 61, 1551403131.596814
2, 62, 1551403131.596818
2, 63, 1551403131.596823
2, 64, 1551403131.596828
2, 65, 1551403131.596833
2, 66, 1551403131.596837
2, 67, 1551403131.596842
2, 68, 1551403131.596846
2, 69, 1551403131.596851
2, 70, 1551403131.596856
2, 71, 1551403131.596860
2, 72, 1551403131.596864
2, 73, 1551403131.596869
2, 74, 1551403131.596874
2, 75, 1551403131.596878
2, 76, 1551403131.596883
2, 77, 1551403131.596888
2, 78, 1551403131.596892
2, 79, 1551403131.596897
2, 80, 1551403131.596901
2, 81, 1551403131.596906
2, 82, 1551403131.596910
2, 83, 1551403131.596917
2, 84, 1551403131.596922
2, 85, 1551403131.596927
2, 86, 1551403131.596931
2, 87, 1551403131.596936
2, 88, 1551403131.596941
2, 89, 1551403131.596945
2, 90, 1551403131.596950
2, 91, 1551403131.596954
2, 92, 1551403131.596959
2, 93, 1551403131.596963
2, 94, 1551403131.596968
2, 95, 1551403131.596972
2, 96, 1551403131.596977
2, 97, 1551403131.596982
2, 98, 1551403131.596986
2, 99, 1551403131.596990
