rank, msg_num, timestamp
1, 0, 1551403131.502923
1, 1, 1551403131.598998
1, 2, 1551403131.599048
1, 3, 1551403131.599060
1, 4, 1551403131.599070
1, 5, 1551403131.599080
1, 6, 1551403131.599089
1, 7, 1551403131.599098
1, 8, 1551403131.599108
1, 9, 1551403131.599117
1, 10, 1551403131.599125
1, 11, 1551403131.599133
1, 12, 1551403131.599138
1, 13, 1551403131.599144
1, 14, 1551403131.599150
1, 15, 1551403131.599155
1, 16, 1551403131.599161
1, 17, 1551403131.599166
1, 18, 1551403131.599172
1, 19, 1551403131.599182
1, 20, 1551403131.599188
1, 21, 1551403131.599193
1, 22, 1551403131.599199
1, 23, 1551403131.599205
1, 24, 1551403131.599210
1, 25, 1551403131.599216
1, 26, 1551403131.599221
1, 27, 1551403131.599226
1, 28, 1551403131.599232
1, 29, 1551403131.599238
1, 30, 1551403131.599243
1, 31, 1551403131.599249
1, 32, 1551403131.599254
1, 33, 1551403131.599259
1, 34, 1551403131.599265
1, 35, 1551403131.599270
1, 36, 1551403131.599276
1, 37, 1551403131.599285
1, 38, 1551403131.599290
1, 39, 1551403131.599295
1, 40, 1551403131.599300
1, 41, 1551403131.599305
1, 42, 1551403131.599310
1, 43, 1551403131.599315
1, 44, 1551403131.599321
1, 45, 1551403131.599326
1, 46, 1551403131.599331
1, 47, 1551403131.599336
1, 48, 1551403131.599341
1, 49, 1551403131.599346
1, 50, 1551403131.599351
1, 51, 1551403131.599356
1, 52, 1551403131.599361
1, 53, 1551403131.599366
1, 54, 1551403131.599371
1, 55, 1551403131.599376
1, 56, 1551403131.599381
1, 57, 1551403131.599386
1, 58, 1551403131.599391
1, 59, 1551403131.599396
1, 60, 1551403131.599401
1, 61, 1551403131.599405
1, 62, 1551403131.599411
1, 63, 1551403131.599416
1, 64, 1551403131.599421
1, 65, 1551403131.599426
1, 66, 1551403131.599431
1, 67, 1551403131.599436
1, 68, 1551403131.599440
1, 69, 1551403131.599446
1, 70, 1551403131.599450
1, 71, 1551403131.599455
1, 72, 1551403131.599460
1, 73, 1551403131.599465
1, 74, 1551403131.599470
1, 75, 1551403131.599475
1, 76, 1551403131.599480
1, 77, 1551403131.599485
1, 78, 1551403131.599490
1, 79, 1551403131.599495
1, 80, 1551403131.599500
1, 81, 1551403131.599505
1, 82, 1551403131.599512
1, 83, 1551403131.599517
1, 84, 1551403131.599522
1, 85, 1551403131.599527
1, 86, 1551403131.599532
1, 87, 1551403131.599537
1, 88, 1551403131.599542
1, 89, 1551403131.599547
1, 90, 1551403131.599552
1, 91, 1551403131.599557
1, 92, 1551403131.599561
1, 93, 1551403131.599566
1, 94, 1551403131.599571
1, 95, 1551403131.599576
1, 96, 1551403131.599581
1, 97, 1551403131.599586
1, 98, 1551403131.599591
1, 99, 1551403131.599596
