rank, msg_num, timestamp
0, 0, 1551410569.987375
0, 1, 1551410569.987577
0, 2, 1551410569.987783
0, 3, 1551410569.987923
0, 4, 1551410569.987984
0, 5, 1551410569.988143
0, 6, 1551410569.988237
0, 7, 1551410569.988347
0, 8, 1551410569.988433
0, 9, 1551410569.988531
0, 10, 1551410570.017914
0, 11, 1551410570.018008
0, 12, 1551410570.018045
0, 13, 1551410570.018076
0, 14, 1551410570.018105
0, 15, 1551410570.018133
0, 16, 1551410570.018161
0, 17, 1551410570.018189
0, 18, 1551410570.018216
0, 19, 1551410570.018244
0, 20, 1551410570.018271
0, 21, 1551410570.018299
0, 22, 1551410570.018326
0, 23, 1551410570.018354
0, 24, 1551410570.018381
0, 25, 1551410570.018409
0, 26, 1551410570.018436
0, 27, 1551410570.018463
0, 28, 1551410570.018491
0, 29, 1551410570.018524
0, 30, 1551410570.018553
0, 31, 1551410570.018581
0, 32, 1551410570.018609
0, 33, 1551410570.018637
0, 34, 1551410570.018664
0, 35, 1551410570.018692
0, 36, 1551410570.018719
0, 37, 1551410570.018747
0, 38, 1551410570.018774
0, 39, 1551410570.018801
0, 40, 1551410570.018829
0, 41, 1551410570.018857
0, 42, 1551410570.018884
0, 43, 1551410570.018912
0, 44, 1551410570.018982
0, 45, 1551410570.019022
0, 46, 1551410570.019053
0, 47, 1551410570.019081
0, 48, 1551410570.019121
0, 49, 1551410570.019150
0, 50, 1551410570.019178
0, 51, 1551410570.019206
0, 52, 1551410570.019233
0, 53, 1551410570.019261
0, 54, 1551410570.019289
0, 55, 1551410570.019317
0, 56, 1551410570.019346
0, 57, 1551410570.019391
0, 58, 1551410570.019421
0, 59, 1551410570.019450
0, 60, 1551410570.019495
0, 61, 1551410570.019528
0, 62, 1551410570.019556
0, 63, 1551410570.019584
0, 64, 1551410570.019612
0, 65, 1551410570.019639
0, 66, 1551410570.019666
0, 67, 1551410570.019693
0, 68, 1551410570.019721
0, 69, 1551410570.019748
0, 70, 1551410570.019775
0, 71, 1551410570.019802
0, 72, 1551410570.019830
0, 73, 1551410570.019857
0, 74, 1551410570.019884
0, 75, 1551410570.019918
0, 76, 1551410570.019947
0, 77, 1551410570.019975
0, 78, 1551410570.020020
0, 79, 1551410570.020054
0, 80, 1551410570.020083
0, 81, 1551410570.020111
0, 82, 1551410570.020140
0, 83, 1551410570.020169
0, 84, 1551410570.020197
0, 85, 1551410570.020225
0, 86, 1551410570.020253
0, 87, 1551410570.020282
0, 88, 1551410570.020311
0, 89, 1551410570.020339
0, 90, 1551410570.020367
0, 91, 1551410570.020395
0, 92, 1551410570.020424
0, 93, 1551410570.020452
0, 94, 1551410570.020481
0, 95, 1551410570.020509
0, 96, 1551410570.020538
0, 97, 1551410570.020566
0, 98, 1551410570.020595
0, 99, 1551410570.020623
