rank,msg_num,timestamp
4,37,1551410569.977965
1,38,1551410569.977994
2,38,1551410569.978002
3,38,1551410569.978007
4,38,1551410569.978011
1,39,1551410569.978041
2,39,1551410569.978049
3,39,1551410569.978053
4,39,1551410569.978058
1,40,1551410569.978087
2,40,1551410569.978095
3,40,1551410569.978099
4,40,1551410569.978104
1,41,1551410569.978134
2,41,1551410569.978142
3,41,1551410569.978146
4,41,1551410569.978150
1,42,1551410569.978194
2,42,1551410569.978204
3,42,1551410569.978209
4,42,1551410569.978213
1,43,1551410569.978244
2,43,1551410569.978252
3,43,1551410569.978256
4,43,1551410569.978261
1,44,1551410569.978290
2,44,1551410569.978298
3,44,1551410569.978302
4,44,1551410569.978307
1,45,1551410569.978338
2,45,1551410569.978347
3,45,1551410569.978352
4,45,1551410569.978356
1,46,1551410569.978386
2,46,1551410569.978394
3,46,1551410569.978399
4,46,1551410569.978403
1,47,1551410569.978432
2,47,1551410569.978440
3,47,1551410569.978445
4,47,1551410569.978449
1,48,1551410569.978478
2,48,1551410569.978487
3,48,1551410569.978491
4,48,1551410569.978495
1,49,1551410569.978529
2,49,1551410569.978538
3,49,1551410569.978543
4,49,1551410569.978547
1,50,1551410569.978576
2,50,1551410569.978585
3,50,1551410569.978589
4,50,1551410569.978593
1,51,1551410569.978623
2,51,1551410569.978631
3,51,1551410569.978635
4,51,1551410569.978639
1,52,1551410569.978691
2,52,1551410569.978702
3,52,1551410569.978706
4,52,1551410569.978710
1,53,1551410569.978744
2,53,1551410569.978753
3,53,1551410569.978757
4,53,1551410569.978761
1,54,1551410569.978791
2,54,1551410569.978799
3,54,1551410569.978803
4,54,1551410569.978807
1,55,1551410569.978837
2,55,1551410569.978845
3,55,1551410569.978849
4,55,1551410569.978853
1,56,1551410569.978882
2,56,1551410569.978890
3,56,1551410569.978894
4,56,1551410569.978899
1,57,1551410569.978927
2,57,1551410569.978935
3,57,1551410569.978940
4,57,1551410569.978944
1,58,1551410569.978973
2,58,1551410569.978981
3,58,1551410569.978992
4,58,1551410569.978997
1,59,1551410569.979029
2,59,1551410569.979038
3,59,1551410569.979043
4,59,1551410569.979047
1,60,1551410569.979077
2,60,1551410569.979086
3,60,1551410569.979091
4,60,1551410569.979095
1,61,1551410569.979125
2,61,1551410569.979134
3,61,1551410569.979139
4,61,1551410569.979144
1,62,1551410569.979174
2,62,1551410569.979183
3,62,1551410569.979188
4,62,1551410569.979192
1,63,1551410569.979228
2,63,1551410569.979237
3,63,1551410569.979242
4,63,1551410569.979247
1,64,1551410569.979277
2,64,1551410569.979285
3,64,1551410569.979290
4,64,1551410569.979295
1,65,1551410569.979324
2,65,1551410569.979333
3,65,1551410569.979337
4,65,1551410569.979342
1,66,1551410569.979371
2,66,1551410569.979380
3,66,1551410569.979385
4,66,1551410569.979389
1,67,1551410569.979419
2,67,1551410569.979427
3,67,1551410569.979432
4,67,1551410569.979436
1,68,1551410569.979466
2,68,1551410569.979474
3,68,1551410569.979479
4,68,1551410569.979483
1,69,1551410569.979513
2,69,1551410569.979522
3,69,1551410569.979526
4,69,1551410569.979531
1,70,1551410569.979560
2,70,1551410569.979569
3,70,1551410569.979573
4,70,1551410569.979578
1,71,1551410569.979608
2,71,1551410569.979616
3,71,1551410569.979621
4,71,1551410569.979625
1,72,1551410569.979654
2,72,1551410569.979663
3,72,1551410569.979668
4,72,1551410569.979672
1,73,1551410569.979702
2,73,1551410569.979711
3,73,1551410569.979715
4,73,1551410569.979720
1,74,1551410569.979750
2,74,1551410569.979758
3,74,1551410569.979763
4,74,1551410569.979767
1,75,1551410569.979797
2,75,1551410569.979806
3,75,1551410569.979810
4,75,1551410569.979814
1,76,1551410569.979844
2,76,1551410569.979853
3,76,1551410569.979857
4,76,1551410569.979862
1,77,1551410569.979892
2,77,1551410569.979904
3,77,1551410569.979908
4,77,1551410569.979913
1,78,1551410569.979943
2,78,1551410569.979951
3,78,1551410569.979955
4,78,1551410569.979961
1,79,1551410569.979991
2,79,1551410569.980000
3,79,1551410569.980005
4,79,1551410569.980009
1,80,1551410569.980039
2,80,1551410569.980047
3,80,1551410569.980051
4,80,1551410569.980055
1,81,1551410569.980084
2,81,1551410569.980092
3,81,1551410569.980096
4,81,1551410569.980100
1,82,1551410569.980129
2,82,1551410569.980137
3,82,1551410569.980141
4,82,1551410569.980145
1,83,1551410569.980182
2,83,1551410569.980191
3,83,1551410569.980195
4,83,1551410569.980199
1,84,1551410569.980229
2,84,1551410569.980237
3,84,1551410569.980241
4,84,1551410569.980245
1,85,1551410569.980274
2,85,1551410569.980282
3,85,1551410569.980287
4,85,1551410569.980291
1,86,1551410569.980320
2,86,1551410569.980328
3,86,1551410569.980332
4,86,1551410569.980336
1,87,1551410569.980365
2,87,1551410569.980373
3,87,1551410569.980378
4,87,1551410569.980382
1,88,1551410569.980411
2,88,1551410569.980418
3,88,1551410569.980423
4,88,1551410569.980427
1,89,1551410569.980456
2,89,1551410569.980464
3,89,1551410569.980468
4,89,1551410569.980472
1,90,1551410569.980501
2,90,1551410569.980509
3,90,1551410569.980514
4,90,1551410569.980518
1,91,1551410569.980547
2,91,1551410569.980555
3,91,1551410569.980559
4,91,1551410569.980563
1,92,1551410569.980592
2,92,1551410569.980600
3,92,1551410569.980604
4,92,1551410569.980608
1,93,1551410569.980638
2,93,1551410569.980645
3,93,1551410569.980649
4,93,1551410569.980654
1,94,1551410569.980683
2,94,1551410569.980690
3,94,1551410569.980695
4,94,1551410569.980699
1,95,1551410569.980732
2,95,1551410569.980741
3,95,1551410569.980745
4,95,1551410569.980750
1,96,1551410569.980785
2,96,1551410569.980794
3,96,1551410569.980799
4,96,1551410569.980803
1,97,1551410569.980833
2,97,1551410569.980841
3,97,1551410569.980845
4,97,1551410569.980850
1,98,1551410569.980879
2,98,1551410569.980887
3,98,1551410569.980891
4,98,1551410569.980895
1,99,1551410569.980924
2,99,1551410569.980932
3,99,1551410569.980937
4,99,1551410569.980941
,,
