rank, msg_num, timestamp
0, 0, 1551410569.784433
0, 1, 1551410569.994647
0, 2, 1551410569.994804
0, 3, 1551410569.994871
0, 4, 1551410569.994975
0, 5, 1551410569.995137
0, 6, 1551410569.995238
0, 7, 1551410569.995319
0, 8, 1551410569.995431
0, 9, 1551410569.995528
0, 10, 1551410569.995633
0, 11, 1551410570.025301
0, 12, 1551410570.025405
0, 13, 1551410570.025443
0, 14, 1551410570.025474
0, 15, 1551410570.025503
0, 16, 1551410570.025531
0, 17, 1551410570.025558
0, 18, 1551410570.025586
0, 19, 1551410570.025613
0, 20, 1551410570.025640
0, 21, 1551410570.025666
0, 22, 1551410570.025693
0, 23, 1551410570.025720
0, 24, 1551410570.025748
0, 25, 1551410570.025775
0, 26, 1551410570.025801
0, 27, 1551410570.025828
0, 28, 1551410570.025870
0, 29, 1551410570.025902
0, 30, 1551410570.025930
0, 31, 1551410570.025983
0, 32, 1551410570.026012
0, 33, 1551410570.026039
0, 34, 1551410570.026069
0, 35, 1551410570.026097
0, 36, 1551410570.026123
0, 37, 1551410570.026149
0, 38, 1551410570.026175
0, 39, 1551410570.026201
0, 40, 1551410570.026236
0, 41, 1551410570.026264
0, 42, 1551410570.026291
0, 43, 1551410570.026318
0, 44, 1551410570.026344
0, 45, 1551410570.026389
0, 46, 1551410570.026422
0, 47, 1551410570.026450
0, 48, 1551410570.026477
0, 49, 1551410570.026503
0, 50, 1551410570.026530
0, 51, 1551410570.026557
0, 52, 1551410570.026583
0, 53, 1551410570.026629
0, 54, 1551410570.026660
0, 55, 1551410570.026687
0, 56, 1551410570.026730
0, 57, 1551410570.026761
0, 58, 1551410570.026788
0, 59, 1551410570.026814
0, 60, 1551410570.026841
0, 61, 1551410570.026867
0, 62, 1551410570.026893
0, 63, 1551410570.026919
0, 64, 1551410570.026945
0, 65, 1551410570.026971
0, 66, 1551410570.026997
0, 67, 1551410570.027057
0, 68, 1551410570.027088
0, 69, 1551410570.027116
0, 70, 1551410570.027143
0, 71, 1551410570.027169
0, 72, 1551410570.027196
0, 73, 1551410570.027223
0, 74, 1551410570.027250
0, 75, 1551410570.027277
0, 76, 1551410570.027304
0, 77, 1551410570.027331
0, 78, 1551410570.027358
0, 79, 1551410570.027401
0, 80, 1551410570.027434
0, 81, 1551410570.027467
0, 82, 1551410570.027494
0, 83, 1551410570.027521
0, 84, 1551410570.027547
0, 85, 1551410570.027574
0, 86, 1551410570.027600
0, 87, 1551410570.027626
0, 88, 1551410570.027653
0, 89, 1551410570.027679
0, 90, 1551410570.027706
0, 91, 1551410570.027732
0, 92, 1551410570.027758
0, 93, 1551410570.027784
0, 94, 1551410570.027811
0, 95, 1551410570.027837
0, 96, 1551410570.027863
0, 97, 1551410570.027889
0, 98, 1551410570.027915
0, 99, 1551410570.027941
