rank, msg_num, payload_size, timestamp
0, 94, 65536, 1550720414.927194
0, 95, 65536, 1550720414.964127
0, 96, 65536, 1550720415.000973
0, 97, 65536, 1550720415.037823
0, 98, 65536, 1550720415.074720
0, 99, 65536, 1550720415.111538
0, 0, 131072, 1550720415.155083
0, 1, 131072, 1550720415.198663
0, 2, 131072, 1550720415.242109
0, 3, 131072, 1550720415.285599
0, 4, 131072, 1550720415.329071
0, 5, 131072, 1550720415.372608
0, 6, 131072, 1550720415.416129
0, 7, 131072, 1550720415.459611
0, 8, 131072, 1550720415.503096
0, 9, 131072, 1550720415.546588
0, 10, 131072, 1550720415.591693
0, 11, 131072, 1550720415.635232
0, 12, 131072, 1550720415.678672
0, 13, 131072, 1550720415.722176
0, 14, 131072, 1550720415.765666
0, 15, 131072, 1550720415.809260
0, 16, 131072, 1550720415.852729
0, 17, 131072, 1550720415.896219
0, 18, 131072, 1550720415.940043
0, 19, 131072, 1550720415.983486
0, 20, 131072, 1550720416.026962
0, 21, 131072, 1550720416.070473
0, 22, 131072, 1550720416.114072
0, 23, 131072, 1550720416.157532
0, 24, 131072, 1550720416.200999
0, 25, 131072, 1550720416.244437
0, 26, 131072, 1550720416.287949
0, 27, 131072, 1550720416.331417
0, 28, 131072, 1550720416.374900
0, 29, 131072, 1550720416.418392
0, 30, 131072, 1550720416.461762
0, 31, 131072, 1550720416.505250
0, 32, 131072, 1550720416.548668
0, 33, 131072, 1550720416.592130
0, 34, 131072, 1550720416.635657
0, 35, 131072, 1550720416.679175
0, 36, 131072, 1550720416.722612
0, 37, 131072, 1550720416.766174
0, 38, 131072, 1550720416.809684
0, 39, 131072, 1550720416.853248
0, 40, 131072, 1550720416.896780
0, 41, 131072, 1550720416.940365
0, 42, 131072, 1550720416.983869
0, 43, 131072, 1550720417.027411
0, 44, 131072, 1550720417.070885
0, 45, 131072, 1550720417.114294
0, 46, 131072, 1550720417.158305
0, 47, 131072, 1550720417.201751
0, 48, 131072, 1550720417.245370
0, 49, 131072, 1550720417.289163
0, 50, 131072, 1550720417.332588
0, 51, 131072, 1550720417.376150
0, 52, 131072, 1550720417.419601
0, 53, 131072, 1550720417.463076
0, 54, 131072, 1550720417.506553
0, 55, 131072, 1550720417.550776
0, 56, 131072, 1550720417.594274
0, 57, 131072, 1550720417.639140
0, 58, 131072, 1550720417.682693
0, 59, 131072, 1550720417.726230
0, 60, 131072, 1550720417.769763
0, 61, 131072, 1550720417.813373
0, 62, 131072, 1550720417.856913
