0.2,805.580746,899.348346,989.560746
0.4,908.725746,909.198616,909.689746
0.6,907.796746,908.399246,909.046746
0.8,907.226746,907.776556,908.313746
1.0,906.361746,906.936456,907.545746
1.2,905.951746,909.574896,983.740746
1.4,983.433746,983.904596,984.404746
1.6,982.784746,983.453566,984.119746
1.8,982.626746,985.382096,1006.133746
2.0,1005.389746,1005.994486,1006.618746
