rank, msg_num, loss%, timestamp
0, 69, 0.04, 1550725201.463772
0, 70, 0.04, 1550725201.463775
0, 71, 0.04, 1550725201.463779
0, 72, 0.04, 1550725201.463782
0, 73, 0.04, 1550725201.463786
0, 74, 0.04, 1550725201.463789
0, 75, 0.04, 1550725201.463793
0, 76, 0.04, 1550725201.463796
0, 77, 0.04, 1550725201.463806
0, 78, 0.04, 1550725201.463810
0, 79, 0.04, 1550725201.463813
0, 80, 0.04, 1550725201.463817
0, 81, 0.04, 1550725201.463820
0, 82, 0.04, 1550725201.463824
0, 83, 0.04, 1550725201.463827
0, 84, 0.04, 1550725201.463830
0, 85, 0.04, 1550725201.463834
0, 86, 0.04, 1550725201.463837
0, 87, 0.04, 1550725201.463840
0, 88, 0.04, 1550725201.463844
0, 89, 0.04, 1550725201.463847
0, 90, 0.04, 1550725201.463850
0, 91, 0.04, 1550725201.463854
0, 92, 0.04, 1550725201.463857
0, 93, 0.04, 1550725201.463861
0, 94, 0.04, 1550725201.463864
0, 95, 0.04, 1550725201.463867
0, 96, 0.04, 1550725201.463871
0, 97, 0.04, 1550725201.463874
0, 98, 0.04, 1550725201.463877
0, 99, 0.04, 1550725201.463881
0, 0, 0.06, 1550725201.572039
0, 1, 0.06, 1550725201.572065
0, 2, 0.06, 1550725201.572071
0, 3, 0.06, 1550725201.572085
0, 4, 0.06, 1550725201.572089
0, 5, 0.06, 1550725201.572093
0, 6, 0.06, 1550725201.572097
0, 7, 0.06, 1550725201.572100
0, 8, 0.06, 1550725201.572118
0, 9, 0.06, 1550725201.579859
0, 10, 0.06, 1550725201.579884
0, 11, 0.06, 1550725201.579889
0, 12, 0.06, 1550725201.579893
0, 13, 0.06, 1550725201.579897
0, 14, 0.06, 1550725201.579900
0, 15, 0.06, 1550725201.579904
0, 16, 0.06, 1550725201.579908
0, 17, 0.06, 1550725201.579911
0, 18, 0.06, 1550725201.579915
0, 19, 0.06, 1550725201.579918
0, 20, 0.06, 1550725201.579922
0, 21, 0.06, 1550725201.579925
0, 22, 0.06, 1550725201.579929
0, 23, 0.06, 1550725201.579932
0, 24, 0.06, 1550725201.579936
0, 25, 0.06, 1550725201.579939
0, 26, 0.06, 1550725201.579943
0, 27, 0.06, 1550725201.579947
0, 28, 0.06, 1550725201.579950
0, 29, 0.06, 1550725201.579954
0, 30, 0.06, 1550725201.579957
0, 31, 0.06, 1550725201.579962
0, 32, 0.06, 1550725201.579966
0, 33, 0.06, 1550725201.579969
0, 34, 0.06, 1550725201.579972
0, 35, 0.06, 1550725201.579976
0, 36, 0.06, 1550725201.579979
0, 37, 0.06, 1550725201.579987
0, 38, 0.06, 1550725201.579991
0, 39, 0.06, 1550725201.579994
0, 40, 0.06, 1550725201.579998
0, 41, 0.06, 1550725201.580009
0, 42, 0.06, 1550725201.580013
0, 43, 0.06, 1550725201.580017
0, 44, 0.06, 1550725201.580020
0, 45, 0.06, 1550725201.580024
0, 46, 0.06, 1550725201.580027
0, 47, 0.06, 1550725201.580031
0, 48, 0.06, 1550725201.580034
0, 49, 0.06, 1550725201.580038
0, 50, 0.06, 1550725201.580041
0, 51, 0.06, 1550725201.580045
0, 52, 0.06, 1550725201.580048
0, 53, 0.06, 1550725201.580051
0, 54, 0.06, 1550725201.580055
0, 55, 0.06, 1550725201.580058
0, 56, 0.06, 1550725201.580062
0, 57, 0.06, 1550725201.580065
0, 58, 0.06, 1550725201.580069
0, 59, 0.06, 1550725201.580072
0, 60, 0.06, 1550725201.580076
0, 61, 0.06, 1550725201.580079
0, 62, 0.06, 1550725201.580092
0, 63, 0.06, 1550725201.580096
0, 64, 0.06, 1550725201.580100
0, 65, 0.06, 1550725201.580211
0, 66, 0.06, 1550725201.580216
0, 67, 0.06, 1550725201.580220
0, 68, 0.06, 1550725201.580224
0, 69, 0.06, 1550725201.580229
0, 70, 0.06, 1550725201.580233
0, 71, 0.06, 1550725201.580236
0, 72, 0.06, 1550725201.580240
0, 73, 0.06, 1550725201.587691
0, 74, 0.06, 1550725201.595689
0, 75, 0.06, 1550725201.595710
0, 76, 0.06, 1550725201.595714
0, 77, 0.06, 1550725201.595718
0, 78, 0.06, 1550725201.595722
0, 79, 0.06, 1550725201.595726
0, 80, 0.06, 1550725201.595729
0, 81, 0.06, 1550725201.595732
0, 82, 0.06, 1550725201.595736
0, 83, 0.06, 1550725201.595747
0, 84, 0.06, 1550725201.595751
0, 85, 0.06, 1550725201.595754
0, 86, 0.06, 1550725201.595758
0, 87, 0.06, 1550725201.595761
0, 88, 0.06, 1550725201.595769
0, 89, 0.06, 1550725201.595772
0, 90, 0.06, 1550725201.595776
0, 91, 0.06, 1550725201.595779
0, 92, 0.06, 1550725201.595783
0, 93, 0.06, 1550725201.595786
0, 94, 0.06, 1550725201.595793
0, 95, 0.06, 1550725201.595797
0, 96, 0.06, 1550725201.595801
0, 97, 0.06, 1550725201.595804
0, 98, 0.06, 1550725201.595808
0, 99, 0.06, 1550725201.595812
0, 0, 0.08, 1550725201.698398
0, 1, 0.08, 1550725201.698422
0, 2, 0.08, 1550725201.698428
0, 3, 0.08, 1550725201.698433
0, 4, 0.08, 1550725201.698438
0, 5, 0.08, 1550725201.698442
0, 6, 0.08, 1550725201.698480
0, 7, 0.08, 1550725201.698485
0, 8, 0.08, 1550725201.698488
0, 9, 0.08, 1550725201.698496
0, 10, 0.08, 1550725201.698500
0, 11, 0.08, 1550725201.698504
0, 12, 0.08, 1550725201.698507
0, 13, 0.08, 1550725201.698511
0, 14, 0.08, 1550725201.698514
0, 15, 0.08, 1550725201.698518
0, 16, 0.08, 1550725201.698521
0, 17, 0.08, 1550725201.698524
0, 18, 0.08, 1550725201.698528
0, 19, 0.08, 1550725201.698532
0, 20, 0.08, 1550725201.698535
0, 21, 0.08, 1550725201.698538
0, 22, 0.08, 1550725201.698542
0, 23, 0.08, 1550725201.698545
0, 24, 0.08, 1550725201.698549
0, 25, 0.08, 1550725201.698552
0, 26, 0.08, 1550725201.698555
0, 27, 0.08, 1550725201.698559
0, 28, 0.08, 1550725201.698563
0, 29, 0.08, 1550725201.698567
0, 30, 0.08, 1550725201.698570
0, 31, 0.08, 1550725201.698573
0, 32, 0.08, 1550725201.698577
0, 33, 0.08, 1550725201.698580
0, 34, 0.08, 1550725201.698583
0, 35, 0.08, 1550725201.698587
0, 36, 0.08, 1550725201.698590
0, 37, 0.08, 1550725201.698595
0, 38, 0.08, 1550725201.707695
0, 39, 0.08, 1550725201.707718
0, 40, 0.08, 1550725201.707722
0, 41, 0.08, 1550725201.707726
0, 42, 0.08, 1550725201.707729
0, 43, 0.08, 1550725201.707733
0, 44, 0.08, 1550725201.707736
0, 45, 0.08, 1550725201.707740
0, 46, 0.08, 1550725201.707743
0, 47, 0.08, 1550725201.707747
0, 48, 0.08, 1550725201.707750
0, 49, 0.08, 1550725201.707753
0, 50, 0.08, 1550725201.707757
0, 51, 0.08, 1550725201.707760
0, 52, 0.08, 1550725201.707764
0, 53, 0.08, 1550725201.707767
0, 54, 0.08, 1550725201.707771
0, 55, 0.08, 1550725201.707774
0, 56, 0.08, 1550725201.707778
0, 57, 0.08, 1550725201.707781
0, 58, 0.08, 1550725201.707784
0, 59, 0.08, 1550725201.707788
0, 60, 0.08, 1550725201.707791
0, 61, 0.08, 1550725201.707794
0, 62, 0.08, 1550725201.707798
0, 63, 0.08, 1550725201.707801
0, 64, 0.08, 1550725201.707804
0, 65, 0.08, 1550725201.707808
0, 66, 0.08, 1550725201.707811
0, 67, 0.08, 1550725201.707815
0, 68, 0.08, 1550725201.707818
0, 69, 0.08, 1550725201.707821
0, 70, 0.08, 1550725201.707833
0, 71, 0.08, 1550725201.707836
0, 72, 0.08, 1550725201.707840
0, 73, 0.08, 1550725201.707843
0, 74, 0.08, 1550725201.707846
0, 75, 0.08, 1550725201.707850
0, 76, 0.08, 1550725201.707853
0, 77, 0.08, 1550725201.707856
0, 78, 0.08, 1550725201.707860
0, 79, 0.08, 1550725201.707863
0, 80, 0.08, 1550725201.707867
0, 81, 0.08, 1550725201.707870
0, 82, 0.08, 1550725201.707874
0, 83, 0.08, 1550725201.707877
0, 84, 0.08, 1550725201.707880
0, 85, 0.08, 1550725201.707884
0, 86, 0.08, 1550725201.707887
0, 87, 0.08, 1550725201.707891
0, 88, 0.08, 1550725201.707894
0, 89, 0.08, 1550725201.707897
0, 90, 0.08, 1550725201.707901
0, 91, 0.08, 1550725201.707904
0, 92, 0.08, 1550725201.707908
0, 93, 0.08, 1550725201.707911
0, 94, 0.08, 1550725201.707915
0, 95, 0.08, 1550725201.707918
0, 96, 0.08, 1550725201.707922
0, 97, 0.08, 1550725201.707925
0, 98, 0.08, 1550725201.707928
0, 99, 0.08, 1550725201.707932
0, 0, 0.1, 1550725201.806469
0, 1, 0.1, 1550725201.806489
0, 2, 0.1, 1550725201.806512
0, 3, 0.1, 1550725201.815689
0, 4, 0.1, 1550725201.815707
0, 5, 0.1, 1550725201.815711
0, 6, 0.1, 1550725201.815715
0, 7, 0.1, 1550725201.815718
0, 8, 0.1, 1550725201.815722
0, 9, 0.1, 1550725201.815725
0, 10, 0.1, 1550725201.815729
0, 11, 0.1, 1550725201.815732
0, 12, 0.1, 1550725201.815736
0, 13, 0.1, 1550725201.815739
0, 14, 0.1, 1550725201.815742
0, 15, 0.1, 1550725201.815746
0, 16, 0.1, 1550725201.815749
0, 17, 0.1, 1550725201.815753
0, 18, 0.1, 1550725201.815756
0, 19, 0.1, 1550725201.815759
0, 20, 0.1, 1550725201.815768
0, 21, 0.1, 1550725201.815773
0, 22, 0.1, 1550725201.815776
0, 23, 0.1, 1550725201.815779
0, 24, 0.1, 1550725201.815782
0, 25, 0.1, 1550725201.815786
0, 26, 0.1, 1550725201.815789
0, 27, 0.1, 1550725201.815793
0, 28, 0.1, 1550725201.815796
0, 29, 0.1, 1550725201.815799
0, 30, 0.1, 1550725201.815803
0, 31, 0.1, 1550725201.815806
0, 32, 0.1, 1550725201.815809
0, 33, 0.1, 1550725201.815813
0, 34, 0.1, 1550725201.815816
0, 35, 0.1, 1550725201.815826
0, 36, 0.1, 1550725201.815830
0, 37, 0.1, 1550725201.815833
0, 38, 0.1, 1550725201.815836
0, 39, 0.1, 1550725201.815840
0, 40, 0.1, 1550725201.815843
0, 41, 0.1, 1550725201.815847
0, 42, 0.1, 1550725201.815852
0, 43, 0.1, 1550725201.815855
0, 44, 0.1, 1550725201.815859
0, 45, 0.1, 1550725201.815862
0, 46, 0.1, 1550725201.815865
0, 47, 0.1, 1550725201.815869
0, 48, 0.1, 1550725201.815872
0, 49, 0.1, 1550725201.815876
0, 50, 0.1, 1550725201.815879
0, 51, 0.1, 1550725201.815882
0, 52, 0.1, 1550725201.815886
0, 53, 0.1, 1550725201.815889
0, 54, 0.1, 1550725201.815892
0, 55, 0.1, 1550725201.815896
0, 56, 0.1, 1550725201.815899
0, 57, 0.1, 1550725201.815902
0, 58, 0.1, 1550725201.815906
0, 59, 0.1, 1550725201.815909
0, 60, 0.1, 1550725201.815913
0, 61, 0.1, 1550725201.815916
0, 62, 0.1, 1550725201.815923
0, 63, 0.1, 1550725201.815927
0, 64, 0.1, 1550725201.815930
0, 65, 0.1, 1550725201.815934
0, 66, 0.1, 1550725201.823657
0, 67, 0.1, 1550725201.831683
0, 68, 0.1, 1550725201.831702
0, 69, 0.1, 1550725201.831707
0, 70, 0.1, 1550725201.831710
0, 71, 0.1, 1550725201.831714
0, 72, 0.1, 1550725201.831717
0, 73, 0.1, 1550725201.831721
0, 74, 0.1, 1550725201.831724
0, 75, 0.1, 1550725201.831728
0, 76, 0.1, 1550725201.831732
0, 77, 0.1, 1550725201.831735
0, 78, 0.1, 1550725201.831738
0, 79, 0.1, 1550725201.831742
0, 80, 0.1, 1550725201.831745
0, 81, 0.1, 1550725201.831748
0, 82, 0.1, 1550725201.831752
0, 83, 0.1, 1550725201.831755
0, 84, 0.1, 1550725201.831758
0, 85, 0.1, 1550725201.831762
0, 86, 0.1, 1550725201.831765
0, 87, 0.1, 1550725201.831768
0, 88, 0.1, 1550725201.831772
0, 89, 0.1, 1550725201.831775
0, 90, 0.1, 1550725201.831778
0, 91, 0.1, 1550725201.831782
0, 92, 0.1, 1550725201.831785
0, 93, 0.1, 1550725201.831788
0, 94, 0.1, 1550725201.831792
0, 95, 0.1, 1550725201.831795
0, 96, 0.1, 1550725201.831798
0, 97, 0.1, 1550725201.831802
0, 98, 0.1, 1550725201.831805
0, 99, 0.1, 1550725201.831815
0, 0, 0.12000000000000001, 1550725201.942789
0, 1, 0.12000000000000001, 1550725201.942811
0, 2, 0.12000000000000001, 1550725201.942819
0, 3, 0.12000000000000001, 1550725201.942824
0, 4, 0.12000000000000001, 1550725201.942828
0, 5, 0.12000000000000001, 1550725201.942834
0, 6, 0.12000000000000001, 1550725201.942838
0, 7, 0.12000000000000001, 1550725201.942843
0, 8, 0.12000000000000001, 1550725201.942847
0, 9, 0.12000000000000001, 1550725201.942854
0, 10, 0.12000000000000001, 1550725201.942858
0, 11, 0.12000000000000001, 1550725201.942862
0, 12, 0.12000000000000001, 1550725201.942866
0, 13, 0.12000000000000001, 1550725201.942870
0, 14, 0.12000000000000001, 1550725201.942875
0, 15, 0.12000000000000001, 1550725201.942879
0, 16, 0.12000000000000001, 1550725201.942883
0, 17, 0.12000000000000001, 1550725201.942887
0, 18, 0.12000000000000001, 1550725201.942892
0, 19, 0.12000000000000001, 1550725201.942896
0, 20, 0.12000000000000001, 1550725201.942901
0, 21, 0.12000000000000001, 1550725201.942905
0, 22, 0.12000000000000001, 1550725201.942910
0, 23, 0.12000000000000001, 1550725201.942991
0, 24, 0.12000000000000001, 1550725201.942997
0, 25, 0.12000000000000001, 1550725201.943001
0, 26, 0.12000000000000001, 1550725201.943006
0, 27, 0.12000000000000001, 1550725201.943011
0, 28, 0.12000000000000001, 1550725201.943016
0, 29, 0.12000000000000001, 1550725201.943020
0, 30, 0.12000000000000001, 1550725201.943024
0, 31, 0.12000000000000001, 1550725201.943041
0, 32, 0.12000000000000001, 1550725201.951704
0, 33, 0.12000000000000001, 1550725201.951728
0, 34, 0.12000000000000001, 1550725201.951732
0, 35, 0.12000000000000001, 1550725201.951737
0, 36, 0.12000000000000001, 1550725201.951741
0, 37, 0.12000000000000001, 1550725201.951745
0, 38, 0.12000000000000001, 1550725201.951749
0, 39, 0.12000000000000001, 1550725201.951753
0, 40, 0.12000000000000001, 1550725201.951757
0, 41, 0.12000000000000001, 1550725201.951769
0, 42, 0.12000000000000001, 1550725201.951773
0, 43, 0.12000000000000001, 1550725201.951777
0, 44, 0.12000000000000001, 1550725201.951781
0, 45, 0.12000000000000001, 1550725201.951785
0, 46, 0.12000000000000001, 1550725201.951792
0, 47, 0.12000000000000001, 1550725201.951797
0, 48, 0.12000000000000001, 1550725201.951800
0, 49, 0.12000000000000001, 1550725201.951804
0, 50, 0.12000000000000001, 1550725201.951808
0, 51, 0.12000000000000001, 1550725201.951812
0, 52, 0.12000000000000001, 1550725201.951818
0, 53, 0.12000000000000001, 1550725201.951822
0, 54, 0.12000000000000001, 1550725201.951826
0, 55, 0.12000000000000001, 1550725201.951830
0, 56, 0.12000000000000001, 1550725201.951834
0, 57, 0.12000000000000001, 1550725201.951838
0, 58, 0.12000000000000001, 1550725201.951842
0, 59, 0.12000000000000001, 1550725201.951849
0, 60, 0.12000000000000001, 1550725201.951853
0, 61, 0.12000000000000001, 1550725201.951857
0, 62, 0.12000000000000001, 1550725201.951861
0, 63, 0.12000000000000001, 1550725201.951865
0, 64, 0.12000000000000001, 1550725201.951875
0, 65, 0.12000000000000001, 1550725201.951879
0, 66, 0.12000000000000001, 1550725201.951883
0, 67, 0.12000000000000001, 1550725201.951889
0, 68, 0.12000000000000001, 1550725201.951893
0, 69, 0.12000000000000001, 1550725201.951897
0, 70, 0.12000000000000001, 1550725201.951905
0, 71, 0.12000000000000001, 1550725201.951909
0, 72, 0.12000000000000001, 1550725201.951913
0, 73, 0.12000000000000001, 1550725201.951920
0, 74, 0.12000000000000001, 1550725201.951925
0, 75, 0.12000000000000001, 1550725201.951928
0, 76, 0.12000000000000001, 1550725201.951933
0, 77, 0.12000000000000001, 1550725201.951936
0, 78, 0.12000000000000001, 1550725201.951940
0, 79, 0.12000000000000001, 1550725201.951944
0, 80, 0.12000000000000001, 1550725201.951949
0, 81, 0.12000000000000001, 1550725201.951952
0, 82, 0.12000000000000001, 1550725201.951956
0, 83, 0.12000000000000001, 1550725201.951960
0, 84, 0.12000000000000001, 1550725201.951964
0, 85, 0.12000000000000001, 1550725201.951968
0, 86, 0.12000000000000001, 1550725201.951972
0, 87, 0.12000000000000001, 1550725201.951976
0, 88, 0.12000000000000001, 1550725201.951980
0, 89, 0.12000000000000001, 1550725201.951984
0, 90, 0.12000000000000001, 1550725201.951988
0, 91, 0.12000000000000001, 1550725201.951992
0, 92, 0.12000000000000001, 1550725201.951995
0, 93, 0.12000000000000001, 1550725201.951999
0, 94, 0.12000000000000001, 1550725201.952003
0, 95, 0.12000000000000001, 1550725201.959675
0, 96, 0.12000000000000001, 1550725201.967710
0, 97, 0.12000000000000001, 1550725201.967732
0, 98, 0.12000000000000001, 1550725201.967737
0, 99, 0.12000000000000001, 1550725201.967741
0, 0, 0.14, 1550725202.066869
0, 1, 0.14, 1550725202.066888
0, 2, 0.14, 1550725202.066895
0, 3, 0.14, 1550725202.066899
0, 4, 0.14, 1550725202.066904
0, 5, 0.14, 1550725202.066908
0, 6, 0.14, 1550725202.066913
0, 7, 0.14, 1550725202.066917
0, 8, 0.14, 1550725202.066922
0, 9, 0.14, 1550725202.066926
0, 10, 0.14, 1550725202.066933
0, 11, 0.14, 1550725202.066936
0, 12, 0.14, 1550725202.066940
0, 13, 0.14, 1550725202.066944
0, 14, 0.14, 1550725202.066948
0, 15, 0.14, 1550725202.066953
0, 16, 0.14, 1550725202.066957
0, 17, 0.14, 1550725202.066961
0, 18, 0.14, 1550725202.066964
0, 19, 0.14, 1550725202.066969
0, 20, 0.14, 1550725202.066973
0, 21, 0.14, 1550725202.066977
0, 22, 0.14, 1550725202.066981
0, 23, 0.14, 1550725202.066985
0, 24, 0.14, 1550725202.066989
0, 25, 0.14, 1550725202.066993
0, 26, 0.14, 1550725202.066998
0, 27, 0.14, 1550725202.067002
0, 28, 0.14, 1550725202.067026
0, 29, 0.14, 1550725202.067031
0, 30, 0.14, 1550725202.067034
0, 31, 0.14, 1550725202.067038
0, 32, 0.14, 1550725202.067043
0, 33, 0.14, 1550725202.067046
0, 34, 0.14, 1550725202.067050
0, 35, 0.14, 1550725202.067053
0, 36, 0.14, 1550725202.067057
0, 37, 0.14, 1550725202.067060
0, 38, 0.14, 1550725202.067064
0, 39, 0.14, 1550725202.067067
0, 40, 0.14, 1550725202.067073
0, 41, 0.14, 1550725202.067077
0, 42, 0.14, 1550725202.067080
0, 43, 0.14, 1550725202.067084
0, 44, 0.14, 1550725202.067087
0, 45, 0.14, 1550725202.067091
0, 46, 0.14, 1550725202.067094
0, 47, 0.14, 1550725202.067098
0, 48, 0.14, 1550725202.067101
0, 49, 0.14, 1550725202.067105
0, 50, 0.14, 1550725202.067108
0, 51, 0.14, 1550725202.067111
0, 52, 0.14, 1550725202.067115
0, 53, 0.14, 1550725202.067118
0, 54, 0.14, 1550725202.067122
0, 55, 0.14, 1550725202.067125
0, 56, 0.14, 1550725202.067129
0, 57, 0.14, 1550725202.067132
0, 58, 0.14, 1550725202.067136
0, 59, 0.14, 1550725202.067139
0, 60, 0.14, 1550725202.067144
0, 61, 0.14, 1550725202.075670
0, 62, 0.14, 1550725202.075686
0, 63, 0.14, 1550725202.075691
0, 64, 0.14, 1550725202.075694
0, 65, 0.14, 1550725202.075698
0, 66, 0.14, 1550725202.075701
0, 67, 0.14, 1550725202.075705
0, 68, 0.14, 1550725202.075708
0, 69, 0.14, 1550725202.075711
0, 70, 0.14, 1550725202.075715
0, 71, 0.14, 1550725202.075718
0, 72, 0.14, 1550725202.075726
0, 73, 0.14, 1550725202.075730
0, 74, 0.14, 1550725202.075733
0, 75, 0.14, 1550725202.075737
0, 76, 0.14, 1550725202.075741
0, 77, 0.14, 1550725202.075744
0, 78, 0.14, 1550725202.075749
0, 79, 0.14, 1550725202.075752
0, 80, 0.14, 1550725202.075756
0, 81, 0.14, 1550725202.075759
0, 82, 0.14, 1550725202.075763
0, 83, 0.14, 1550725202.075766
0, 84, 0.14, 1550725202.075770
0, 85, 0.14, 1550725202.075773
0, 86, 0.14, 1550725202.075777
0, 87, 0.14, 1550725202.075780
0, 88, 0.14, 1550725202.075783
0, 89, 0.14, 1550725202.075787
0, 90, 0.14, 1550725202.075790
0, 91, 0.14, 1550725202.075794
0, 92, 0.14, 1550725202.075797
0, 93, 0.14, 1550725202.075807
0, 94, 0.14, 1550725202.075810
0, 95, 0.14, 1550725202.075814
0, 96, 0.14, 1550725202.075817
0, 97, 0.14, 1550725202.075821
0, 98, 0.14, 1550725202.075824
0, 99, 0.14, 1550725202.075827
0, 0, 0.16, 1550725202.169599
0, 1, 0.16, 1550725202.169618
0, 2, 0.16, 1550725202.169623
0, 3, 0.16, 1550725202.169628
0, 4, 0.16, 1550725202.169632
0, 5, 0.16, 1550725202.169636
0, 6, 0.16, 1550725202.169640
0, 7, 0.16, 1550725202.169644
