rank, msg_num, loss%, timestamp
1, 0, 0.2, 1551418752.156630
1, 1, 0.2, 1551418752.236882
1, 2, 0.2, 1551418752.236915
1, 3, 0.2, 1551418752.236925
1, 4, 0.2, 1551418752.236933
1, 5, 0.2, 1551418752.236941
1, 6, 0.2, 1551418752.236949
1, 7, 0.2, 1551418752.236956
1, 8, 0.2, 1551418752.236966
1, 9, 0.2, 1551418752.236974
1, 10, 0.2, 1551418752.236983
1, 11, 0.2, 1551418752.236989
1, 12, 0.2, 1551418752.236994
1, 13, 0.2, 1551418752.237001
1, 14, 0.2, 1551418752.237006
1, 15, 0.2, 1551418752.237011
1, 16, 0.2, 1551418752.237016
1, 17, 0.2, 1551418752.237021
1, 18, 0.2, 1551418752.237027
1, 19, 0.2, 1551418752.237032
1, 20, 0.2, 1551418752.237037
1, 21, 0.2, 1551418752.237042
1, 22, 0.2, 1551418752.237047
1, 23, 0.2, 1551418752.237052
1, 24, 0.2, 1551418752.237057
1, 25, 0.2, 1551418752.237062
1, 26, 0.2, 1551418752.237067
1, 27, 0.2, 1551418752.237072
1, 28, 0.2, 1551418752.237077
1, 29, 0.2, 1551418752.237083
1, 30, 0.2, 1551418752.237089
1, 31, 0.2, 1551418752.237094
1, 32, 0.2, 1551418752.237099
1, 33, 0.2, 1551418752.237104
1, 34, 0.2, 1551418752.237109
1, 35, 0.2, 1551418752.237114
1, 36, 0.2, 1551418752.237120
1, 37, 0.2, 1551418752.237125
1, 38, 0.2, 1551418752.237130
1, 39, 0.2, 1551418752.237135
1, 40, 0.2, 1551418752.237139
1, 41, 0.2, 1551418752.237144
1, 42, 0.2, 1551418752.237149
1, 43, 0.2, 1551418752.237154
1, 44, 0.2, 1551418752.237159
1, 45, 0.2, 1551418752.237167
1, 46, 0.2, 1551418752.237172
1, 47, 0.2, 1551418752.237177
1, 48, 0.2, 1551418752.237182
1, 49, 0.2, 1551418752.237187
1, 50, 0.2, 1551418752.237191
1, 51, 0.2, 1551418752.237196
1, 52, 0.2, 1551418752.237201
1, 53, 0.2, 1551418752.237206
1, 54, 0.2, 1551418752.237211
1, 55, 0.2, 1551418752.237215
1, 56, 0.2, 1551418752.237220
1, 57, 0.2, 1551418752.237225
1, 58, 0.2, 1551418752.237230
1, 59, 0.2, 1551418752.237234
1, 60, 0.2, 1551418752.237239
1, 61, 0.2, 1551418752.237244
1, 62, 0.2, 1551418752.237248
1, 63, 0.2, 1551418752.237253
1, 64, 0.2, 1551418752.237270
1, 65, 0.2, 1551418752.237275
1, 66, 0.2, 1551418752.237279
1, 67, 0.2, 1551418752.237283
1, 68, 0.2, 1551418752.237288
1, 69, 0.2, 1551418752.237293
1, 70, 0.2, 1551418752.237297
1, 71, 0.2, 1551418752.237302
1, 72, 0.2, 1551418752.237306
1, 73, 0.2, 1551418752.237314
1, 74, 0.2, 1551418752.237319
1, 75, 0.2, 1551418752.237324
1, 76, 0.2, 1551418752.237328
1, 77, 0.2, 1551418752.237333
1, 78, 0.2, 1551418752.237337
1, 79, 0.2, 1551418752.237342
1, 80, 0.2, 1551418752.237346
1, 81, 0.2, 1551418752.237351
1, 82, 0.2, 1551418752.237355
1, 83, 0.2, 1551418752.237360
1, 84, 0.2, 1551418752.237365
1, 85, 0.2, 1551418752.237369
1, 86, 0.2, 1551418752.237373
1, 87, 0.2, 1551418752.237379
1, 88, 0.2, 1551418752.237384
1, 89, 0.2, 1551418752.237388
1, 90, 0.2, 1551418752.237393
1, 91, 0.2, 1551418752.237397
1, 92, 0.2, 1551418752.237402
1, 93, 0.2, 1551418752.237406
1, 94, 0.2, 1551418752.237411
1, 95, 0.2, 1551418752.237415
1, 96, 0.2, 1551418752.237420
1, 97, 0.2, 1551418752.237425
1, 98, 0.2, 1551418752.237429
1, 99, 0.2, 1551418752.237434
1, 0, 0.4, 1551418752.276149
1, 1, 0.4, 1551418752.276206
1, 2, 0.4, 1551418752.276215
1, 3, 0.4, 1551418752.276221
1, 4, 0.4, 1551418752.276226
1, 5, 0.4, 1551418752.276231
1, 6, 0.4, 1551418752.276236
1, 7, 0.4, 1551418752.276240
1, 8, 0.4, 1551418752.276245
1, 9, 0.4, 1551418752.276250
1, 10, 0.4, 1551418752.276255
1, 11, 0.4, 1551418752.276260
1, 12, 0.4, 1551418752.276265
1, 13, 0.4, 1551418752.276270
1, 14, 0.4, 1551418752.276274
1, 15, 0.4, 1551418752.276279
1, 16, 0.4, 1551418752.276284
1, 17, 0.4, 1551418752.276290
1, 18, 0.4, 1551418752.276295
1, 19, 0.4, 1551418752.276300
1, 20, 0.4, 1551418752.276305
1, 21, 0.4, 1551418752.276309
1, 22, 0.4, 1551418752.276314
1, 23, 0.4, 1551418752.276319
1, 24, 0.4, 1551418752.276324
1, 25, 0.4, 1551418752.276329
1, 26, 0.4, 1551418752.276333
1, 27, 0.4, 1551418752.276338
1, 28, 0.4, 1551418752.276343
1, 29, 0.4, 1551418752.276348
1, 30, 0.4, 1551418752.276352
1, 31, 0.4, 1551418752.276357
1, 32, 0.4, 1551418752.276362
1, 33, 0.4, 1551418752.276367
1, 34, 0.4, 1551418752.276372
1, 35, 0.4, 1551418752.276380
1, 36, 0.4, 1551418752.276387
1, 37, 0.4, 1551418752.276392
1, 38, 0.4, 1551418752.276397
1, 39, 0.4, 1551418752.276402
1, 40, 0.4, 1551418752.276406
1, 41, 0.4, 1551418752.276411
1, 42, 0.4, 1551418752.276416
1, 43, 0.4, 1551418752.276421
1, 44, 0.4, 1551418752.276425
1, 45, 0.4, 1551418752.276430
1, 46, 0.4, 1551418752.276435
1, 47, 0.4, 1551418752.276440
1, 48, 0.4, 1551418752.276444
1, 49, 0.4, 1551418752.276449
1, 50, 0.4, 1551418752.276454
1, 51, 0.4, 1551418752.276459
1, 52, 0.4, 1551418752.276463
1, 53, 0.4, 1551418752.276468
1, 54, 0.4, 1551418752.276473
1, 55, 0.4, 1551418752.276478
1, 56, 0.4, 1551418752.276483
1, 57, 0.4, 1551418752.276489
1, 58, 0.4, 1551418752.276494
1, 59, 0.4, 1551418752.276499
1, 60, 0.4, 1551418752.276504
1, 61, 0.4, 1551418752.276508
1, 62, 0.4, 1551418752.276513
1, 63, 0.4, 1551418752.276518
1, 64, 0.4, 1551418752.276523
1, 65, 0.4, 1551418752.276527
1, 66, 0.4, 1551418752.276532
1, 67, 0.4, 1551418752.276537
1, 68, 0.4, 1551418752.276542
1, 69, 0.4, 1551418752.276546
1, 70, 0.4, 1551418752.276551
1, 71, 0.4, 1551418752.276556
1, 72, 0.4, 1551418752.276561
1, 73, 0.4, 1551418752.276566
1, 74, 0.4, 1551418752.276570
1, 75, 0.4, 1551418752.276575
1, 76, 0.4, 1551418752.276580
1, 77, 0.4, 1551418752.276585
1, 78, 0.4, 1551418752.276590
1, 79, 0.4, 1551418752.276594
1, 80, 0.4, 1551418752.276599
1, 81, 0.4, 1551418752.276604
1, 82, 0.4, 1551418752.276608
1, 83, 0.4, 1551418752.276613
1, 84, 0.4, 1551418752.276618
1, 85, 0.4, 1551418752.276623
1, 86, 0.4, 1551418752.276628
1, 87, 0.4, 1551418752.276632
1, 88, 0.4, 1551418752.276637
1, 89, 0.4, 1551418752.276642
1, 90, 0.4, 1551418752.276658
1, 91, 0.4, 1551418752.276663
1, 92, 0.4, 1551418752.276667
1, 93, 0.4, 1551418752.276672
1, 94, 0.4, 1551418752.276677
1, 95, 0.4, 1551418752.276681
1, 96, 0.4, 1551418752.276685
1, 97, 0.4, 1551418752.276690
1, 98, 0.4, 1551418752.276697
1, 99, 0.4, 1551418752.276701
1, 0, 0.6000000000000001, 1551418752.314732
1, 1, 0.6000000000000001, 1551418752.314800
1, 2, 0.6000000000000001, 1551418752.314810
1, 3, 0.6000000000000001, 1551418752.314819
1, 4, 0.6000000000000001, 1551418752.314828
1, 5, 0.6000000000000001, 1551418752.314833
1, 6, 0.6000000000000001, 1551418752.314838
1, 7, 0.6000000000000001, 1551418752.314844
1, 8, 0.6000000000000001, 1551418752.314849
1, 9, 0.6000000000000001, 1551418752.314855
1, 10, 0.6000000000000001, 1551418752.314861
1, 11, 0.6000000000000001, 1551418752.314866
1, 12, 0.6000000000000001, 1551418752.314872
1, 13, 0.6000000000000001, 1551418752.314877
1, 14, 0.6000000000000001, 1551418752.314882
1, 15, 0.6000000000000001, 1551418752.314888
1, 16, 0.6000000000000001, 1551418752.314893
1, 17, 0.6000000000000001, 1551418752.314898
1, 18, 0.6000000000000001, 1551418752.314903
1, 19, 0.6000000000000001, 1551418752.314908
1, 20, 0.6000000000000001, 1551418752.314913
1, 21, 0.6000000000000001, 1551418752.314919
1, 22, 0.6000000000000001, 1551418752.314924
1, 23, 0.6000000000000001, 1551418752.314929
1, 24, 0.6000000000000001, 1551418752.314934
1, 25, 0.6000000000000001, 1551418752.314939
1, 26, 0.6000000000000001, 1551418752.314944
1, 27, 0.6000000000000001, 1551418752.314949
1, 28, 0.6000000000000001, 1551418752.314954
1, 29, 0.6000000000000001, 1551418752.314959
1, 30, 0.6000000000000001, 1551418752.314964
1, 31, 0.6000000000000001, 1551418752.314970
1, 32, 0.6000000000000001, 1551418752.314975
1, 33, 0.6000000000000001, 1551418752.314980
1, 34, 0.6000000000000001, 1551418752.314985
1, 35, 0.6000000000000001, 1551418752.314991
1, 36, 0.6000000000000001, 1551418752.314996
1, 37, 0.6000000000000001, 1551418752.315001
1, 38, 0.6000000000000001, 1551418752.315006
1, 39, 0.6000000000000001, 1551418752.315011
1, 40, 0.6000000000000001, 1551418752.315016
1, 41, 0.6000000000000001, 1551418752.315021
1, 42, 0.6000000000000001, 1551418752.315027
1, 43, 0.6000000000000001, 1551418752.315032
1, 44, 0.6000000000000001, 1551418752.315037
1, 45, 0.6000000000000001, 1551418752.315042
1, 46, 0.6000000000000001, 1551418752.315047
1, 47, 0.6000000000000001, 1551418752.315055
1, 48, 0.6000000000000001, 1551418752.315060
1, 49, 0.6000000000000001, 1551418752.315150
1, 50, 0.6000000000000001, 1551418752.315161
1, 51, 0.6000000000000001, 1551418752.315166
1, 52, 0.6000000000000001, 1551418752.315171
1, 53, 0.6000000000000001, 1551418752.315177
1, 54, 0.6000000000000001, 1551418752.315182
1, 55, 0.6000000000000001, 1551418752.315187
1, 56, 0.6000000000000001, 1551418752.315192
1, 57, 0.6000000000000001, 1551418752.315199
1, 58, 0.6000000000000001, 1551418752.315204
1, 59, 0.6000000000000001, 1551418752.315209
1, 60, 0.6000000000000001, 1551418752.315214
1, 61, 0.6000000000000001, 1551418752.315219
1, 62, 0.6000000000000001, 1551418752.315226
1, 63, 0.6000000000000001, 1551418752.315232
1, 64, 0.6000000000000001, 1551418752.315236
1, 65, 0.6000000000000001, 1551418752.315242
1, 66, 0.6000000000000001, 1551418752.315247
1, 67, 0.6000000000000001, 1551418752.315253
1, 68, 0.6000000000000001, 1551418752.315259
1, 69, 0.6000000000000001, 1551418752.315264
1, 70, 0.6000000000000001, 1551418752.315269
1, 71, 0.6000000000000001, 1551418752.315274
1, 72, 0.6000000000000001, 1551418752.315281
1, 73, 0.6000000000000001, 1551418752.315287
1, 74, 0.6000000000000001, 1551418752.315292
1, 75, 0.6000000000000001, 1551418752.315296
1, 76, 0.6000000000000001, 1551418752.315302
1, 77, 0.6000000000000001, 1551418752.315306
1, 78, 0.6000000000000001, 1551418752.315313
1, 79, 0.6000000000000001, 1551418752.315319
1, 80, 0.6000000000000001, 1551418752.315324
1, 81, 0.6000000000000001, 1551418752.315329
1, 82, 0.6000000000000001, 1551418752.315334
1, 83, 0.6000000000000001, 1551418752.315339
1, 84, 0.6000000000000001, 1551418752.315344
1, 85, 0.6000000000000001, 1551418752.315351
1, 86, 0.6000000000000001, 1551418752.315357
1, 87, 0.6000000000000001, 1551418752.315362
1, 88, 0.6000000000000001, 1551418752.315367
1, 89, 0.6000000000000001, 1551418752.315372
1, 90, 0.6000000000000001, 1551418752.315377
1, 91, 0.6000000000000001, 1551418752.315382
1, 92, 0.6000000000000001, 1551418752.315387
1, 93, 0.6000000000000001, 1551418752.315392
1, 94, 0.6000000000000001, 1551418752.315398
1, 95, 0.6000000000000001, 1551418752.315403
1, 96, 0.6000000000000001, 1551418752.315408
1, 97, 0.6000000000000001, 1551418752.315413
1, 98, 0.6000000000000001, 1551418752.315418
1, 99, 0.6000000000000001, 1551418752.315423
1, 0, 0.8, 1551418752.353162
1, 1, 0.8, 1551418752.353233
1, 2, 0.8, 1551418752.353243
1, 3, 0.8, 1551418752.353249
1, 4, 0.8, 1551418752.353256
1, 5, 0.8, 1551418752.353261
